country,time,locdemo_idea
vnm,1985,32.1527
vnm,1986,32.1527
vnm,1987,32.1527
vnm,1988,32.1527
vnm,1989,32.1527
vnm,1990,32.1527
vnm,1991,32.1527
vnm,1992,32.1527
vnm,1993,30.84272
vnm,1994,30.84272
vnm,1995,30.84272
vnm,1996,30.84272
vnm,1997,30.84272
vnm,1998,32.51396
vnm,1999,32.51396
vnm,2000,32.51396
vnm,2001,32.51396
vnm,2002,32.51396
vnm,2003,32.23336
vnm,2004,32.23336
vnm,2005,32.23336
vnm,2006,32.23336
vnm,2007,32.33858
vnm,2008,32.33858
vnm,2009,32.33858
vnm,2010,32.33858
vnm,2011,32.33858
vnm,2012,32.33858
vnm,2013,35.34743
vnm,2014,35.34743
vnm,2015,35.34743
vnm,2016,35.34743
vnm,2017,29.14733
vnm,2018,29.63908
vnm,2019,36.76438
yem,1975,0
yem,1976,0
yem,1977,0
yem,1978,0
yem,1980,1.77232
yem,1981,1.77232
yem,1982,1.77232
yem,1983,1.77232
yem,1984,1.77232
yem,1985,1.77232
yem,1986,1.96874
yem,1987,1.78667
yem,1988,2.32751
yem,1989,1.7777
yem,1990,0.67869
yem,1991,0.56393
yem,1992,0.56393
yem,1993,0.57778
yem,1994,0.61741
yem,1995,0.50421
yem,1996,0.50421
yem,1997,0.50265
yem,1998,0.38668
yem,1999,0.38668
yem,2000,1.67422
yem,2001,3.27565
yem,2002,3.27565
yem,2003,3.14253
yem,2004,3.14253
yem,2005,3.14253
yem,2006,3.37196
yem,2007,2.58455
yem,2008,2.58455
yem,2009,2.58455
yem,2010,3.01531
yem,2011,1.55073
yem,2012,1.69263
yem,2013,0
yem,2014,0
yem,2015,0
yem,2016,0
yem,2017,0
yem,2018,0
yem,2019,0
zaf,1975,44.28405
zaf,1976,44.28405
zaf,1977,44.28405
zaf,1978,44.28405
zaf,1979,44.28405
zaf,1980,44.28405
zaf,1981,44.28405
zaf,1982,44.28405
zaf,1983,44.28405
zaf,1984,44.28405
zaf,1985,44.28405
zaf,1986,44.28405
zaf,1987,44.28405
zaf,1988,44.28405
zaf,1989,44.28405
zaf,1990,44.28405
zaf,1991,44.28405
zaf,1992,44.28405
zaf,1993,44.28405
zaf,1994,50.55678
zaf,1995,50.55678
zaf,1996,50.55678
zaf,1997,50.55678
zaf,1998,50.55678
zaf,1999,50.55678
zaf,2000,69.32329
zaf,2001,69.32329
zaf,2002,69.32329
zaf,2003,69.32329
zaf,2004,69.32329
zaf,2005,69.32329
zaf,2006,69.32329
zaf,2007,69.32329
zaf,2008,69.32329
zaf,2009,69.32329
zaf,2010,73.82332
zaf,2011,73.82332
zaf,2012,72.96888
zaf,2013,75.71026
zaf,2014,75.71026
zaf,2015,75.549
zaf,2016,75.549
zaf,2017,75.46138
zaf,2018,74.0251
zaf,2019,65.07402
zmb,1975,31.50196
zmb,1976,31.50196
zmb,1977,31.50196
zmb,1978,31.50196
zmb,1979,31.50196
zmb,1980,31.50196
zmb,1981,31.50196
zmb,1982,31.50196
zmb,1983,31.50196
zmb,1984,31.50196
zmb,1985,31.50196
zmb,1986,31.50196
zmb,1987,31.50196
zmb,1988,31.50196
zmb,1989,31.50196
zmb,1990,31.51135
zmb,1991,35.24693
zmb,1992,41.81948
zmb,1993,41.81948
zmb,1994,41.81948
zmb,1995,41.81948
zmb,1996,43.62371
zmb,1997,43.62371
zmb,1998,43.62371
zmb,1999,43.06976
zmb,2000,43.69828
zmb,2001,43.7622
zmb,2002,43.7622
zmb,2003,43.7622
zmb,2004,43.7622
zmb,2005,42.20687
zmb,2006,42.20687
zmb,2007,42.20687
zmb,2008,42.20687
zmb,2009,42.20687
zmb,2010,41.45874
zmb,2011,41.45874
zmb,2012,41.45874
zmb,2013,59.04612
zmb,2014,59.04612
zmb,2015,59.04612
zmb,2016,46.34492
zmb,2017,31.85779
zmb,2018,47.79013
zmb,2019,41.09845
zwe,1975,21.2691
zwe,1976,21.2691
zwe,1977,21.2691
zwe,1978,21.2691
zwe,1979,21.2691
zwe,1980,44.94736
zwe,1981,44.94736
zwe,1982,44.94736
zwe,1983,44.94736
zwe,1984,44.94736
zwe,1985,29.59318
zwe,1986,29.59318
zwe,1987,29.59318
zwe,1988,30.69662
zwe,1989,30.69662
zwe,1990,28.30193
zwe,1991,28.30193
zwe,1992,28.30193
zwe,1993,28.30193
zwe,1994,28.30193
zwe,1995,28.30193
zwe,1996,28.30193
zwe,1997,28.30193
zwe,1998,28.30193
zwe,1999,28.30193
zwe,2000,21.70187
zwe,2001,21.70187
zwe,2002,21.70187
zwe,2003,21.70187
zwe,2004,21.70187
zwe,2005,21.24013
zwe,2006,21.24013
zwe,2007,21.24013
zwe,2008,19.69981
zwe,2009,19.69981
zwe,2010,25.00502
zwe,2011,25.00502
zwe,2012,25.00502
zwe,2013,26.76331
zwe,2014,20.33332
zwe,2015,20.33332
zwe,2016,21.88816
zwe,2017,21.52563
zwe,2018,28.0597
zwe,2019,24.19697
