country,time,legslav_status
qat,1890,Legal
qat,1891,Legal
qat,1892,Legal
qat,1893,Legal
qat,1894,Legal
qat,1895,Legal
qat,1896,Legal
qat,1897,Legal
qat,1898,Legal
qat,1899,Legal
qat,1900,Legal
qat,1901,Legal
qat,1902,Legal
qat,1903,Legal
qat,1904,Legal
qat,1905,Legal
qat,1906,Legal
qat,1907,Legal
qat,1908,Legal
qat,1909,Legal
qat,1910,Legal
qat,1911,Legal
qat,1912,Legal
qat,1913,Legal
qat,1914,Legal
qat,1915,Legal
qat,1916,Legal
qat,1917,Legal
qat,1918,Legal
qat,1919,Legal
qat,1920,Legal
qat,1921,Legal
qat,1922,Legal
qat,1923,Legal
qat,1924,Legal
qat,1925,Legal
qat,1926,Legal
qat,1927,Legal
qat,1928,Legal
qat,1929,Legal
qat,1930,Legal
qat,1931,Legal
qat,1932,Legal
qat,1933,Legal
qat,1934,Legal
qat,1935,Legal
qat,1936,Legal
qat,1937,Legal
qat,1938,Legal
qat,1939,Legal
qat,1940,Legal
qat,1941,Legal
qat,1942,Legal
qat,1943,Legal
qat,1944,Legal
qat,1945,Legal
qat,1946,Legal
qat,1947,Legal
qat,1948,Legal
qat,1949,Legal
qat,1950,Legal
qat,1951,Legal
qat,1952,Illegal
qat,1953,Illegal
qat,1954,Illegal
qat,1955,Illegal
qat,1956,Illegal
qat,1957,Illegal
qat,1958,Illegal
qat,1959,Illegal
qat,1960,Illegal
qat,1961,Illegal
qat,1962,Illegal
qat,1963,Illegal
qat,1964,Illegal
qat,1965,Illegal
qat,1966,Illegal
qat,1967,Illegal
qat,1968,Illegal
qat,1969,Illegal
qat,1970,Illegal
qat,1971,Illegal
qat,1972,Illegal
qat,1973,Illegal
qat,1974,Illegal
qat,1975,Illegal
qat,1976,Illegal
qat,1977,Illegal
qat,1978,Illegal
qat,1979,Illegal
qat,1980,Illegal
qat,1981,Illegal
qat,1982,Illegal
qat,1983,Illegal
qat,1984,Illegal
qat,1985,Illegal
qat,1986,Illegal
qat,1987,Illegal
qat,1988,Illegal
qat,1989,Illegal
qat,1990,Illegal
qat,1991,Illegal
qat,1992,Illegal
qat,1993,Illegal
qat,1994,Illegal
qat,1995,Illegal
qat,1996,Illegal
qat,1997,Illegal
qat,1998,Illegal
qat,1999,Illegal
qat,2000,Illegal
qat,2001,Illegal
qat,2002,Illegal
qat,2003,Illegal
qat,2004,Illegal
qat,2005,Illegal
qat,2006,Illegal
qat,2007,Illegal
qat,2008,Illegal
qat,2009,Illegal
qat,2010,Illegal
qat,2011,Illegal
qat,2012,Illegal
qat,2013,Illegal
qat,2014,Illegal
qat,2015,Illegal
qat,2016,Illegal
qat,2017,Illegal
qat,2018,Illegal
qat,2019,Illegal
qat,2020,Illegal
rou,1800,Legal
rou,1801,Legal
rou,1802,Legal
rou,1803,Legal
rou,1804,Legal
rou,1805,Legal
rou,1806,Legal
rou,1807,Legal
rou,1808,Legal
rou,1809,Legal
rou,1810,Legal
rou,1811,Legal
rou,1812,Legal
rou,1813,Legal
rou,1814,Legal
rou,1815,Legal
rou,1816,Legal
rou,1817,Legal
rou,1818,Legal
rou,1819,Legal
rou,1820,Legal
rou,1821,Legal
rou,1822,Legal
rou,1823,Legal
rou,1824,Legal
rou,1825,Legal
rou,1826,Legal
rou,1827,Legal
rou,1828,Legal
rou,1829,Legal
rou,1830,Legal
rou,1831,Legal
rou,1832,Legal
rou,1833,Legal
rou,1834,Legal
rou,1835,Legal
rou,1836,Legal
rou,1837,Legal
rou,1838,Legal
rou,1839,Legal
rou,1840,Legal
rou,1841,Legal
rou,1842,Legal
rou,1843,Legal
rou,1844,Legal
rou,1845,Legal
rou,1846,Legal
rou,1847,Legal
rou,1848,Legal
rou,1849,Legal
rou,1850,Legal
rou,1851,Legal
rou,1852,Legal
rou,1853,Legal
rou,1854,Legal
rou,1855,Legal
rou,1856,Legal
rou,1857,Legal
rou,1858,Legal
rou,1859,Legal
rou,1860,Legal
rou,1861,Legal
rou,1862,Legal
rou,1863,Legal
rou,1864,Legal
rou,1865,Legal
rou,1866,Legal
rou,1867,Legal
rou,1868,Legal
rou,1869,Legal
rou,1870,Legal
rou,1871,Legal
rou,1872,Legal
rou,1873,Legal
rou,1874,Legal
rou,1875,Legal
rou,1876,Legal
rou,1877,Legal
rou,1878,Legal
rou,1879,Legal
rou,1880,Legal
rou,1881,Legal
rou,1882,Legal
rou,1883,Legal
rou,1884,Legal
rou,1885,Legal
rou,1886,Legal
rou,1887,Legal
rou,1888,Legal
rou,1889,Legal
rou,1890,Legal
rou,1891,Legal
rou,1892,Legal
rou,1893,Legal
rou,1894,Legal
rou,1895,Legal
rou,1896,Legal
rou,1897,Legal
rou,1898,Legal
rou,1899,Legal
rou,1900,Legal
rou,1901,Legal
rou,1902,Legal
rou,1903,Legal
rou,1904,Legal
rou,1905,Legal
rou,1906,Legal
rou,1907,Legal
rou,1908,Legal
rou,1909,Legal
rou,1910,Legal
rou,1911,Legal
rou,1912,Legal
rou,1913,Legal
rou,1914,Legal
rou,1915,Legal
rou,1916,Legal
rou,1917,Legal
rou,1918,Legal
rou,1919,Legal
rou,1920,Legal
rou,1921,Legal
rou,1922,Legal
rou,1923,Legal
rou,1924,Legal
rou,1925,Legal
rou,1926,Legal
rou,1927,Legal
rou,1928,Legal
rou,1929,Legal
rou,1930,Legal
rou,1931,Legal
rou,1932,Legal
rou,1933,Legal
rou,1934,Legal
rou,1935,Legal
rou,1936,Legal
rou,1937,Legal
rou,1938,Legal
rou,1939,Legal
rou,1940,Legal
rou,1941,Legal
rou,1942,Legal
rou,1943,Legal
rou,1944,Legal
rou,1945,Legal
rou,1946,Legal
rou,1947,Legal
rou,1948,Legal
rou,1949,Legal
rou,1950,Legal
rou,1951,Legal
rou,1952,Legal
rou,1953,Legal
rou,1954,Legal
rou,1955,Legal
rou,1956,Legal
rou,1957,Legal
rou,1958,Legal
rou,1959,Legal
rou,1960,Legal
rou,1961,Legal
rou,1962,Legal
rou,1963,Illegal
rou,1964,Illegal
rou,1965,Illegal
rou,1966,Illegal
rou,1967,Illegal
rou,1968,Illegal
rou,1969,Illegal
rou,1970,Illegal
rou,1971,Illegal
rou,1972,Illegal
rou,1973,Illegal
rou,1974,Illegal
rou,1975,Illegal
rou,1976,Illegal
rou,1977,Illegal
rou,1978,Illegal
rou,1979,Illegal
rou,1980,Illegal
rou,1981,Illegal
rou,1982,Illegal
rou,1983,Illegal
rou,1984,Illegal
rou,1985,Illegal
rou,1986,Illegal
rou,1987,Illegal
rou,1988,Illegal
rou,1989,Illegal
rou,1990,Illegal
rou,1991,Illegal
rou,1992,Illegal
rou,1993,Illegal
rou,1994,Illegal
rou,1995,Illegal
rou,1996,Illegal
rou,1997,Illegal
rou,1998,Illegal
rou,1999,Illegal
rou,2000,Illegal
rou,2001,Illegal
rou,2002,Illegal
rou,2003,Illegal
rou,2004,Illegal
rou,2005,Illegal
rou,2006,Illegal
rou,2007,Illegal
rou,2008,Illegal
rou,2009,Illegal
rou,2010,Illegal
rou,2011,Illegal
rou,2012,Illegal
rou,2013,Illegal
rou,2014,Illegal
rou,2015,Illegal
rou,2016,Illegal
rou,2017,Illegal
rou,2018,Illegal
rou,2019,Illegal
rou,2020,Illegal
rus,1800,Legal
rus,1801,Legal
rus,1802,Legal
rus,1803,Legal
rus,1804,Legal
rus,1805,Legal
rus,1806,Legal
rus,1807,Legal
rus,1808,Legal
rus,1809,Legal
rus,1810,Legal
rus,1811,Legal
rus,1812,Legal
rus,1813,Legal
rus,1814,Legal
rus,1815,Legal
rus,1816,Legal
rus,1817,Legal
rus,1818,Legal
rus,1819,Legal
rus,1820,Legal
rus,1821,Legal
rus,1822,Legal
rus,1823,Legal
rus,1824,Legal
rus,1825,Legal
rus,1826,Legal
rus,1827,Legal
rus,1828,Legal
rus,1829,Legal
rus,1830,Legal
rus,1831,Legal
rus,1832,Legal
rus,1833,Legal
rus,1834,Legal
rus,1835,Legal
rus,1836,Legal
rus,1837,Legal
rus,1838,Legal
rus,1839,Legal
rus,1840,Legal
rus,1841,Legal
rus,1842,Legal
rus,1843,Legal
rus,1844,Legal
rus,1845,Legal
rus,1846,Legal
rus,1847,Legal
rus,1848,Legal
rus,1849,Legal
rus,1850,Legal
rus,1851,Legal
rus,1852,Legal
rus,1853,Legal
rus,1854,Legal
rus,1855,Legal
rus,1856,Legal
rus,1857,Legal
rus,1858,Legal
rus,1859,Legal
rus,1860,Legal
rus,1861,Legal
rus,1862,Legal
rus,1863,Legal
rus,1864,Legal
rus,1865,Legal
rus,1866,Legal
rus,1867,Legal
rus,1868,Legal
rus,1869,Legal
rus,1870,Legal
rus,1871,Legal
rus,1872,Legal
rus,1873,Legal
rus,1874,Legal
rus,1875,Legal
rus,1876,Legal
rus,1877,Legal
rus,1878,Legal
rus,1879,Legal
rus,1880,Legal
rus,1881,Legal
rus,1882,Legal
rus,1883,Legal
rus,1884,Legal
rus,1885,Legal
rus,1886,Legal
rus,1887,Legal
rus,1888,Legal
rus,1889,Legal
rus,1890,Legal
rus,1891,Legal
rus,1892,Legal
rus,1893,Legal
rus,1894,Legal
rus,1895,Legal
rus,1896,Legal
rus,1897,Legal
rus,1898,Legal
rus,1899,Legal
rus,1900,Legal
rus,1901,Legal
rus,1902,Legal
rus,1903,Legal
rus,1904,Legal
rus,1905,Legal
rus,1906,Legal
rus,1907,Legal
rus,1908,Legal
rus,1909,Legal
rus,1910,Legal
rus,1911,Legal
rus,1912,Legal
rus,1913,Legal
rus,1914,Legal
rus,1915,Legal
rus,1916,Legal
rus,1917,Legal
rus,1918,Legal
rus,1919,Legal
rus,1920,Legal
rus,1921,Legal
rus,1922,Legal
rus,1923,Legal
rus,1924,Legal
rus,1925,Legal
rus,1926,Legal
rus,1927,Legal
rus,1928,Legal
rus,1929,Legal
rus,1930,Legal
rus,1931,Legal
rus,1932,Legal
rus,1933,Legal
rus,1934,Legal
rus,1935,Legal
rus,1936,Legal
rus,1937,Legal
rus,1938,Legal
rus,1939,Legal
rus,1940,Legal
rus,1941,Legal
rus,1942,Legal
rus,1943,Legal
rus,1944,Legal
rus,1945,Legal
rus,1946,Legal
rus,1947,Legal
rus,1948,Legal
rus,1949,Legal
rus,1950,Legal
rus,1951,Legal
rus,1952,Legal
rus,1953,Legal
rus,1954,Legal
rus,1955,Legal
rus,1956,Legal
rus,1957,Legal
rus,1958,Legal
rus,1959,Legal
rus,1960,Legal
rus,1961,Legal
rus,1962,Legal
rus,1963,Legal
rus,1964,Legal
rus,1965,Legal
rus,1966,Legal
rus,1967,Legal
rus,1968,Legal
rus,1969,Legal
rus,1970,Legal
rus,1971,Legal
rus,1972,Legal
rus,1973,Legal
rus,1974,Legal
rus,1975,Legal
rus,1976,Legal
rus,1977,Legal
rus,1978,Legal
rus,1979,Legal
rus,1980,Legal
rus,1981,Legal
rus,1982,Legal
rus,1983,Legal
rus,1984,Legal
rus,1985,Legal
rus,1986,Legal
rus,1987,Illegal
rus,1988,Illegal
rus,1989,Illegal
rus,1990,Illegal
rus,1991,Illegal
rus,1992,Illegal
rus,1993,Illegal
rus,1994,Illegal
rus,1995,Illegal
rus,1996,Illegal
rus,1997,Illegal
rus,1998,Illegal
rus,1999,Illegal
rus,2000,Illegal
rus,2001,Illegal
rus,2002,Illegal
rus,2003,Illegal
rus,2004,Illegal
rus,2005,Illegal
rus,2006,Illegal
rus,2007,Illegal
rus,2008,Illegal
rus,2009,Illegal
rus,2010,Illegal
rus,2011,Illegal
rus,2012,Illegal
rus,2013,Illegal
rus,2014,Illegal
rus,2015,Illegal
rus,2016,Illegal
rus,2017,Illegal
rus,2018,Illegal
rus,2019,Illegal
rus,2020,Illegal
rwa,1800,Legal
rwa,1801,Legal
rwa,1802,Legal
rwa,1803,Legal
rwa,1804,Legal
rwa,1805,Legal
rwa,1806,Legal
rwa,1807,Legal
rwa,1808,Legal
rwa,1809,Legal
rwa,1810,Legal
rwa,1811,Legal
rwa,1812,Legal
rwa,1813,Legal
rwa,1814,Legal
rwa,1815,Legal
rwa,1816,Legal
rwa,1817,Legal
rwa,1818,Legal
rwa,1819,Legal
rwa,1820,Legal
rwa,1821,Legal
rwa,1822,Legal
rwa,1823,Legal
rwa,1824,Legal
rwa,1825,Legal
rwa,1826,Legal
rwa,1827,Legal
rwa,1828,Legal
rwa,1829,Legal
rwa,1830,Legal
rwa,1831,Legal
rwa,1832,Legal
rwa,1833,Legal
rwa,1834,Legal
rwa,1835,Legal
rwa,1836,Legal
rwa,1837,Legal
rwa,1838,Legal
rwa,1839,Legal
rwa,1840,Legal
rwa,1841,Legal
rwa,1842,Legal
rwa,1843,Legal
rwa,1844,Legal
rwa,1845,Legal
rwa,1846,Legal
rwa,1847,Legal
rwa,1848,Legal
rwa,1849,Legal
rwa,1850,Legal
rwa,1851,Legal
rwa,1852,Legal
rwa,1853,Legal
rwa,1854,Legal
rwa,1855,Legal
rwa,1856,Legal
rwa,1857,Legal
rwa,1858,Legal
rwa,1859,Legal
rwa,1860,Legal
rwa,1861,Legal
rwa,1862,Legal
rwa,1863,Legal
rwa,1864,Legal
rwa,1865,Legal
rwa,1866,Legal
rwa,1867,Legal
rwa,1868,Legal
rwa,1869,Legal
rwa,1870,Legal
rwa,1871,Legal
rwa,1872,Legal
rwa,1873,Legal
rwa,1874,Legal
rwa,1875,Legal
rwa,1876,Legal
rwa,1877,Legal
rwa,1878,Legal
rwa,1879,Legal
rwa,1880,Legal
rwa,1881,Legal
rwa,1882,Legal
rwa,1883,Legal
rwa,1884,Legal
rwa,1885,Legal
rwa,1886,Legal
rwa,1887,Legal
rwa,1888,Legal
rwa,1889,Legal
rwa,1890,Legal
rwa,1891,Legal
rwa,1892,Legal
rwa,1893,Legal
rwa,1894,Legal
rwa,1895,Legal
rwa,1896,Legal
rwa,1897,Legal
rwa,1898,Legal
rwa,1899,Legal
rwa,1900,Legal
rwa,1901,Legal
rwa,1902,Legal
rwa,1903,Legal
rwa,1904,Legal
rwa,1905,Legal
rwa,1906,Legal
rwa,1907,Legal
rwa,1908,Legal
rwa,1909,Legal
rwa,1910,Legal
rwa,1911,Legal
rwa,1912,Legal
rwa,1913,Legal
rwa,1914,Legal
rwa,1915,Legal
rwa,1916,Legal
rwa,1917,Legal
rwa,1918,Legal
rwa,1919,Legal
rwa,1920,Legal
rwa,1921,Legal
rwa,1922,Legal
rwa,1923,Legal
rwa,1924,Legal
rwa,1925,Legal
rwa,1926,Legal
rwa,1927,Legal
rwa,1928,Legal
rwa,1929,Legal
rwa,1930,Legal
rwa,1931,Legal
rwa,1932,Legal
rwa,1933,Legal
rwa,1934,Legal
rwa,1935,Legal
rwa,1936,Legal
rwa,1937,Legal
rwa,1938,Legal
rwa,1939,Legal
rwa,1940,Legal
rwa,1941,Legal
rwa,1942,Legal
rwa,1943,Legal
rwa,1944,Legal
rwa,1945,Legal
rwa,1946,Legal
rwa,1947,Legal
rwa,1948,Legal
rwa,1949,Legal
rwa,1950,Legal
rwa,1951,Legal
rwa,1952,Legal
rwa,1953,Legal
rwa,1954,Legal
rwa,1955,Legal
rwa,1956,Legal
rwa,1957,Legal
rwa,1958,Legal
rwa,1959,Legal
rwa,1960,Legal
rwa,1961,Legal
rwa,1962,Legal
rwa,1963,Legal
rwa,1964,Legal
rwa,1965,Legal
rwa,1966,Legal
rwa,1967,Legal
rwa,1968,Legal
rwa,1969,Legal
rwa,1970,Legal
rwa,1971,Legal
rwa,1972,Legal
rwa,1973,Legal
rwa,1974,Legal
rwa,1975,Legal
rwa,1976,Legal
rwa,1977,Legal
rwa,1978,Legal
rwa,1979,Legal
rwa,1980,Legal
rwa,1981,Legal
rwa,1982,Legal
rwa,1983,Legal
rwa,1984,Legal
rwa,1985,Legal
rwa,1986,Legal
rwa,1987,Legal
rwa,1988,Legal
rwa,1989,Legal
rwa,1990,Legal
rwa,1991,Legal
rwa,1992,Legal
rwa,1993,Legal
rwa,1994,Legal
rwa,1995,Legal
rwa,1996,Legal
rwa,1997,Legal
rwa,1998,Legal
rwa,1999,Legal
rwa,2000,Legal
rwa,2001,Illegal
rwa,2002,Illegal
rwa,2003,Illegal
rwa,2004,Illegal
rwa,2005,Illegal
rwa,2006,Illegal
rwa,2007,Illegal
rwa,2008,Illegal
rwa,2009,Illegal
rwa,2010,Illegal
rwa,2011,Illegal
rwa,2012,Illegal
rwa,2013,Illegal
rwa,2014,Illegal
rwa,2015,Illegal
rwa,2016,Illegal
rwa,2017,Illegal
rwa,2018,Illegal
rwa,2019,Illegal
rwa,2020,Illegal
sau,1800,Legal
sau,1801,Legal
sau,1802,Legal
sau,1803,Legal
sau,1804,Legal
sau,1805,Legal
sau,1806,Legal
sau,1807,Legal
sau,1808,Legal
sau,1809,Legal
sau,1810,Legal
sau,1811,Legal
sau,1812,Legal
sau,1813,Legal
sau,1814,Legal
sau,1815,Legal
sau,1816,Legal
sau,1817,Legal
sau,1818,Legal
sau,1819,Legal
sau,1820,Legal
sau,1821,Legal
sau,1822,Legal
sau,1823,Legal
sau,1824,Legal
sau,1825,Legal
sau,1826,Legal
sau,1827,Legal
sau,1828,Legal
sau,1829,Legal
sau,1830,Legal
sau,1831,Legal
sau,1832,Legal
sau,1833,Legal
sau,1834,Legal
sau,1835,Legal
sau,1836,Legal
sau,1837,Legal
sau,1838,Legal
sau,1839,Legal
sau,1840,Legal
sau,1841,Legal
sau,1842,Legal
sau,1843,Legal
sau,1844,Legal
sau,1845,Legal
sau,1846,Legal
sau,1847,Legal
sau,1848,Legal
sau,1849,Legal
sau,1850,Legal
sau,1851,Legal
sau,1852,Legal
sau,1853,Legal
sau,1854,Legal
sau,1855,Legal
sau,1856,Legal
sau,1857,Legal
sau,1858,Legal
sau,1859,Legal
sau,1860,Legal
sau,1861,Legal
sau,1862,Legal
sau,1863,Legal
sau,1864,Legal
sau,1865,Legal
sau,1866,Legal
sau,1867,Legal
sau,1868,Legal
sau,1869,Legal
sau,1870,Legal
sau,1871,Legal
sau,1872,Legal
sau,1873,Legal
sau,1874,Legal
sau,1875,Legal
sau,1876,Legal
sau,1877,Legal
sau,1878,Legal
sau,1879,Legal
sau,1880,Legal
sau,1881,Legal
sau,1882,Legal
sau,1883,Legal
sau,1884,Legal
sau,1885,Legal
sau,1886,Legal
sau,1887,Legal
sau,1888,Legal
sau,1889,Legal
sau,1890,Legal
sau,1891,Legal
sau,1892,Legal
sau,1893,Legal
sau,1894,Legal
sau,1895,Legal
sau,1896,Legal
sau,1897,Legal
sau,1898,Legal
sau,1899,Legal
sau,1900,Legal
sau,1901,Legal
sau,1902,Legal
sau,1903,Legal
sau,1904,Legal
sau,1905,Legal
sau,1906,Legal
sau,1907,Legal
sau,1908,Legal
sau,1909,Legal
sau,1910,Legal
sau,1911,Legal
sau,1912,Legal
sau,1913,Legal
sau,1914,Legal
sau,1915,Legal
sau,1916,Legal
sau,1917,Legal
sau,1918,Legal
sau,1919,Legal
sau,1920,Legal
sau,1921,Legal
sau,1922,Legal
sau,1923,Legal
sau,1924,Legal
sau,1925,Legal
sau,1926,Legal
sau,1927,Legal
sau,1928,Legal
sau,1929,Legal
sau,1930,Legal
sau,1931,Legal
sau,1932,Legal
sau,1933,Legal
sau,1934,Legal
sau,1935,Legal
sau,1936,Legal
sau,1937,Legal
sau,1938,Legal
sau,1939,Legal
sau,1940,Legal
sau,1941,Legal
sau,1942,Legal
sau,1943,Legal
sau,1944,Legal
sau,1945,Legal
sau,1946,Legal
sau,1947,Legal
sau,1948,Legal
sau,1949,Legal
sau,1950,Legal
sau,1951,Legal
sau,1952,Legal
sau,1953,Legal
sau,1954,Legal
sau,1955,Legal
sau,1956,Legal
sau,1957,Legal
sau,1958,Legal
sau,1959,Legal
sau,1960,Legal
sau,1961,Legal
sau,1962,Illegal
sau,1963,Illegal
sau,1964,Illegal
sau,1965,Illegal
sau,1966,Illegal
sau,1967,Illegal
sau,1968,Illegal
sau,1969,Illegal
sau,1970,Illegal
sau,1971,Illegal
sau,1972,Illegal
sau,1973,Illegal
sau,1974,Illegal
sau,1975,Illegal
sau,1976,Illegal
sau,1977,Illegal
sau,1978,Illegal
sau,1979,Illegal
sau,1980,Illegal
sau,1981,Illegal
sau,1982,Illegal
sau,1983,Illegal
sau,1984,Illegal
sau,1985,Illegal
sau,1986,Illegal
sau,1987,Illegal
sau,1988,Illegal
sau,1989,Illegal
sau,1990,Illegal
sau,1991,Illegal
sau,1992,Illegal
sau,1993,Illegal
sau,1994,Illegal
sau,1995,Illegal
sau,1996,Illegal
sau,1997,Illegal
sau,1998,Illegal
sau,1999,Illegal
sau,2000,Illegal
sau,2001,Illegal
sau,2002,Illegal
sau,2003,Illegal
sau,2004,Illegal
sau,2005,Illegal
sau,2006,Illegal
sau,2007,Illegal
sau,2008,Illegal
sau,2009,Illegal
sau,2010,Illegal
sau,2011,Illegal
sau,2012,Illegal
sau,2013,Illegal
sau,2014,Illegal
sau,2015,Illegal
sau,2016,Illegal
sau,2017,Illegal
sau,2018,Illegal
sau,2019,Illegal
sau,2020,Illegal
sdn,1800,Legal
sdn,1801,Legal
sdn,1802,Legal
sdn,1803,Legal
sdn,1804,Legal
sdn,1805,Legal
sdn,1806,Legal
sdn,1807,Legal
sdn,1808,Legal
sdn,1809,Legal
sdn,1810,Legal
sdn,1811,Legal
sdn,1812,Legal
sdn,1813,Legal
sdn,1814,Legal
sdn,1815,Legal
sdn,1816,Legal
sdn,1817,Legal
sdn,1818,Legal
sdn,1819,Legal
sdn,1820,Legal
sdn,1821,Legal
sdn,1822,Legal
sdn,1823,Legal
sdn,1824,Legal
sdn,1825,Legal
sdn,1826,Legal
sdn,1827,Legal
sdn,1828,Legal
sdn,1829,Legal
sdn,1830,Legal
sdn,1831,Legal
sdn,1832,Legal
sdn,1833,Legal
sdn,1834,Legal
sdn,1835,Legal
sdn,1836,Legal
sdn,1837,Legal
sdn,1838,Legal
sdn,1839,Legal
sdn,1840,Legal
sdn,1841,Legal
sdn,1842,Legal
sdn,1843,Legal
sdn,1844,Legal
sdn,1845,Legal
sdn,1846,Legal
sdn,1847,Legal
sdn,1848,Legal
sdn,1849,Legal
sdn,1850,Legal
sdn,1851,Legal
sdn,1852,Legal
sdn,1853,Legal
sdn,1854,Legal
sdn,1855,Legal
sdn,1856,Legal
sdn,1857,Legal
sdn,1858,Legal
sdn,1859,Legal
sdn,1860,Legal
sdn,1861,Legal
sdn,1862,Legal
sdn,1863,Legal
sdn,1864,Legal
sdn,1865,Legal
sdn,1866,Legal
sdn,1867,Legal
sdn,1868,Legal
sdn,1869,Legal
sdn,1870,Legal
sdn,1871,Legal
sdn,1872,Legal
sdn,1873,Legal
sdn,1874,Legal
sdn,1875,Legal
sdn,1876,Legal
sdn,1877,Legal
sdn,1878,Legal
sdn,1879,Legal
sdn,1880,Legal
sdn,1881,Legal
sdn,1882,Legal
sdn,1883,Legal
sdn,1884,Legal
sdn,1885,Legal
sdn,1886,Legal
sdn,1887,Legal
sdn,1888,Legal
sdn,1889,Legal
sdn,1890,Legal
sdn,1891,Legal
sdn,1892,Legal
sdn,1893,Legal
sdn,1894,Legal
sdn,1895,Legal
sdn,1896,Legal
sdn,1897,Legal
sdn,1898,Legal
sdn,1899,Legal
sdn,1900,Legal
sdn,1901,Legal
sdn,1902,Legal
sdn,1903,Legal
sdn,1904,Legal
sdn,1905,Legal
sdn,1906,Legal
sdn,1907,Legal
sdn,1908,Legal
sdn,1909,Legal
sdn,1910,Legal
sdn,1911,Legal
sdn,1912,Legal
sdn,1913,Legal
sdn,1914,Legal
sdn,1915,Legal
sdn,1916,Legal
sdn,1917,Legal
sdn,1918,Legal
sdn,1919,Legal
sdn,1920,Legal
sdn,1921,Legal
sdn,1922,Legal
sdn,1923,Legal
sdn,1924,Legal
sdn,1925,Legal
sdn,1926,Legal
sdn,1927,Legal
sdn,1928,Legal
sdn,1929,Legal
sdn,1930,Legal
sdn,1931,Legal
sdn,1932,Legal
sdn,1933,Legal
sdn,1934,Legal
sdn,1935,Legal
sdn,1936,Legal
sdn,1937,Legal
sdn,1938,Legal
sdn,1939,Legal
sdn,1940,Legal
sdn,1941,Legal
sdn,1942,Legal
sdn,1943,Legal
sdn,1944,Legal
sdn,1945,Legal
sdn,1946,Legal
sdn,1947,Legal
sdn,1948,Legal
sdn,1949,Legal
sdn,1950,Legal
sdn,1951,Legal
sdn,1952,Legal
sdn,1953,Legal
sdn,1954,Legal
sdn,1955,Legal
sdn,1956,Legal
sdn,1957,Illegal
sdn,1958,Illegal
sdn,1959,Illegal
sdn,1960,Illegal
sdn,1961,Illegal
sdn,1962,Illegal
sdn,1963,Illegal
sdn,1964,Illegal
sdn,1965,Illegal
sdn,1966,Illegal
sdn,1967,Illegal
sdn,1968,Illegal
sdn,1969,Illegal
sdn,1970,Illegal
sdn,1971,Illegal
sdn,1972,Illegal
sdn,1973,Illegal
sdn,1974,Illegal
sdn,1975,Illegal
sdn,1976,Illegal
sdn,1977,Illegal
sdn,1978,Illegal
sdn,1979,Illegal
sdn,1980,Illegal
sdn,1981,Illegal
sdn,1982,Illegal
sdn,1983,Illegal
sdn,1984,Illegal
sdn,1985,Illegal
sdn,1986,Illegal
sdn,1987,Illegal
sdn,1988,Illegal
sdn,1989,Illegal
sdn,1990,Illegal
sdn,1991,Illegal
sdn,1992,Illegal
sdn,1993,Illegal
sdn,1994,Illegal
sdn,1995,Illegal
sdn,1996,Illegal
sdn,1997,Illegal
sdn,1998,Illegal
sdn,1999,Illegal
sdn,2000,Illegal
sdn,2001,Illegal
sdn,2002,Illegal
sdn,2003,Illegal
sdn,2004,Illegal
sdn,2005,Illegal
sdn,2006,Illegal
sdn,2007,Illegal
sdn,2008,Illegal
sdn,2009,Illegal
sdn,2010,Illegal
sdn,2011,Illegal
sdn,2012,Illegal
sdn,2013,Illegal
sdn,2014,Illegal
sdn,2015,Illegal
sdn,2016,Illegal
sdn,2017,Illegal
sdn,2018,Illegal
sdn,2019,Illegal
sdn,2020,Illegal
sen,1800,Legal
sen,1801,Legal
sen,1802,Legal
sen,1803,Legal
sen,1804,Legal
sen,1805,Legal
sen,1806,Legal
sen,1807,Legal
sen,1808,Legal
sen,1809,Legal
sen,1810,Legal
sen,1811,Legal
sen,1812,Legal
sen,1813,Legal
sen,1814,Legal
sen,1815,Legal
sen,1816,Legal
sen,1817,Legal
sen,1818,Legal
sen,1819,Legal
sen,1820,Legal
sen,1821,Legal
sen,1822,Legal
sen,1823,Legal
sen,1824,Legal
sen,1825,Legal
sen,1826,Legal
sen,1827,Legal
sen,1828,Legal
sen,1829,Legal
sen,1830,Legal
sen,1831,Legal
sen,1832,Legal
sen,1833,Legal
sen,1834,Legal
sen,1835,Legal
sen,1836,Legal
sen,1837,Legal
sen,1838,Legal
sen,1839,Legal
sen,1840,Legal
sen,1841,Legal
sen,1842,Legal
sen,1843,Legal
sen,1844,Legal
sen,1845,Legal
sen,1846,Legal
sen,1847,Legal
sen,1848,Legal
sen,1849,Legal
sen,1850,Legal
sen,1851,Legal
sen,1852,Legal
sen,1853,Legal
sen,1854,Legal
sen,1855,Legal
sen,1856,Legal
sen,1857,Legal
sen,1858,Legal
sen,1859,Legal
sen,1860,Legal
sen,1861,Legal
sen,1862,Legal
sen,1863,Legal
sen,1864,Legal
sen,1865,Legal
sen,1866,Legal
sen,1867,Legal
sen,1868,Legal
sen,1869,Legal
sen,1870,Legal
sen,1871,Legal
sen,1872,Legal
sen,1873,Legal
sen,1874,Legal
sen,1875,Legal
sen,1876,Legal
sen,1877,Legal
sen,1878,Legal
sen,1879,Legal
sen,1880,Legal
sen,1881,Legal
sen,1882,Legal
sen,1883,Legal
sen,1884,Legal
sen,1885,Legal
sen,1886,Legal
sen,1887,Legal
