country,time,gendereq_idea
twn,1981,42.33728
twn,1982,42.63896
twn,1983,44.15186
twn,1984,44.44408
twn,1985,44.44408
twn,1986,44.76406
twn,1987,44.76406
twn,1988,48.08736
twn,1989,50.59499
twn,1990,55.81096
twn,1991,57.98139
twn,1992,57.79753
twn,1993,57.44196
twn,1994,55.25076
twn,1995,55.25076
twn,1996,54.50892
twn,1997,54.88282
twn,1998,54.88282
twn,1999,56.18159
twn,2000,67.3985
twn,2001,69.60477
twn,2002,70.6963
twn,2003,70.6963
twn,2004,70.6963
twn,2005,70.6963
twn,2006,68.99812
twn,2007,70.6963
twn,2008,73.31463
twn,2009,69.99206
twn,2010,71.99002
twn,2011,72.19567
twn,2012,72.58606
twn,2013,77.08519
twn,2014,77.08519
twn,2015,77.08519
twn,2016,79.22847
twn,2017,81.13485
twn,2018,81.39365
twn,2019,81.54166
tza,1975,38.89581
tza,1976,39.188
tza,1977,39.188
tza,1978,39.188
tza,1979,39.188
tza,1980,39.188
tza,1981,40.98001
tza,1982,43.27759
tza,1983,40.97624
tza,1984,40.97624
tza,1985,42.68603
tza,1986,41.51011
tza,1987,38.32199
tza,1988,41.51011
tza,1989,41.51011
tza,1990,42.14101
tza,1991,42.47469
tza,1992,43.00091
tza,1993,40.32861
tza,1994,43.7742
tza,1995,45.87899
tza,1996,46.1702
tza,1997,46.62548
tza,1998,46.62548
tza,1999,46.62548
tza,2000,49.24811
tza,2001,50.66887
tza,2002,50.66887
tza,2003,50.66887
tza,2004,50.66887
tza,2005,51.67537
tza,2006,51.67537
tza,2007,49.30707
tza,2008,49.30707
tza,2009,49.69925
tza,2010,53.4338
tza,2011,53.4338
tza,2012,53.4338
tza,2013,53.4338
tza,2014,49.87003
tza,2015,52.8221
tza,2016,53.79532
tza,2017,58.189
tza,2018,54.55351
tza,2019,60.47626
uga,1975,26.1177
uga,1976,26.1177
uga,1977,26.1177
uga,1978,26.1177
uga,1979,26.1177
uga,1980,34.64173
uga,1981,34.01756
uga,1982,34.01756
uga,1983,34.01756
uga,1984,34.01756
uga,1985,34.11096
uga,1986,38.04448
uga,1987,37.23012
uga,1988,38.81769
uga,1989,43.20014
uga,1990,44.10581
uga,1991,44.10581
uga,1992,44.10581
uga,1993,44.10581
uga,1994,44.74413
uga,1995,50.50795
uga,1996,53.04713
uga,1997,55.5299
uga,1998,55.5299
uga,1999,55.5299
uga,2000,56.74976
uga,2001,57.54634
uga,2002,56.75779
uga,2003,56.75779
uga,2004,56.75779
uga,2005,56.91001
uga,2006,56.29335
uga,2007,59.00956
uga,2008,61.1118
uga,2009,57.23215
uga,2010,56.08785
uga,2011,57.53135
uga,2012,59.21061
uga,2013,56.02989
uga,2014,57.28481
uga,2015,55.21301
uga,2016,52.35726
uga,2017,56.76235
uga,2018,56.9957
uga,2019,56.9957
ukr,1991,60.3215
ukr,1992,60.18151
ukr,1993,58.46308
ukr,1994,58.60943
ukr,1995,60.48845
ukr,1996,60.48845
ukr,1997,59.95328
ukr,1998,60.74632
ukr,1999,61.26969
ukr,2000,61.26969
ukr,2001,61.26969
ukr,2002,60.88498
ukr,2003,61.20528
ukr,2004,65.3469
ukr,2005,69.82795
ukr,2006,70.05725
ukr,2007,71.58082
ukr,2008,70.05725
ukr,2009,70.05725
ukr,2010,69.3081
ukr,2011,69.3081
ukr,2012,71.90662
ukr,2013,71.90662
ukr,2014,68.49803
ukr,2015,67.05141
ukr,2016,68.9232
ukr,2017,69.20465
ukr,2018,70.61229
ukr,2019,72.3493
ury,1975,50.68021
ury,1976,50.68021
ury,1977,50.86497
ury,1978,50.86497
ury,1979,50.86497
ury,1980,52.81195
ury,1981,49.43431
ury,1982,49.43431
ury,1983,49.43431
ury,1984,48.44095
ury,1985,66.84753
ury,1986,66.84753
ury,1987,66.84753
ury,1988,67.66124
ury,1989,72.31988
ury,1990,76.08824
ury,1991,76.08824
ury,1992,76.08824
ury,1993,76.08824
ury,1994,76.24039
ury,1995,76.24039
ury,1996,76.24039
ury,1997,76.24039
ury,1998,76.24039
ury,1999,77.12335
ury,2000,77.12335
ury,2001,77.12335
ury,2002,77.12335
ury,2003,77.12335
ury,2004,77.12335
ury,2005,77.12335
ury,2006,77.12335
ury,2007,77.12335
ury,2008,81.91363
ury,2009,74.36167
ury,2010,79.46655
ury,2011,81.72728
ury,2012,81.72728
ury,2013,77.57349
ury,2014,78.47649
ury,2015,79.03662
ury,2016,76.23733
ury,2017,80.87664
ury,2018,81.24948
ury,2019,77.03921
usa,1975,51.47176
usa,1976,51.47176
usa,1977,51.47176
usa,1978,51.47176
usa,1979,51.47176
usa,1980,60.86537
usa,1981,59.8466
usa,1982,59.94207
usa,1983,59.94207
usa,1984,61.71409
usa,1985,61.71409
usa,1986,61.71409
usa,1987,61.71409
usa,1988,61.81432
usa,1989,62.62272
usa,1990,65.98989
usa,1991,65.98989
usa,1992,66.39748
usa,1993,68.20264
usa,1994,68.20264
usa,1995,68.20264
usa,1996,68.35067
usa,1997,68.35067
usa,1998,68.51584
usa,1999,68.51584
usa,2000,71.66351
usa,2001,70.55408
usa,2002,70.70396
usa,2003,70.70396
usa,2004,70.70396
usa,2005,72.05193
usa,2006,72.05193
usa,2007,72.05193
usa,2008,73.54064
usa,2009,75.90949
usa,2010,74.78201
usa,2011,74.78201
usa,2012,74.78201
usa,2013,74.19248
usa,2014,73.23701
usa,2015,73.66424
usa,2016,75.69695
usa,2017,72.41937
usa,2018,73.25497
usa,2019,71.07321
uzb,1991,49.71346
uzb,1992,49.62986
uzb,1993,48.25048
uzb,1994,47.69952
uzb,1995,47.69952
uzb,1996,48.16717
uzb,1997,46.96668
uzb,1998,46.96668
uzb,1999,47.14312
uzb,2000,47.14312
uzb,2001,47.34165
uzb,2002,47.34165
uzb,2003,47.34165
uzb,2004,48.48137
uzb,2005,48.48137
uzb,2006,48.48137
uzb,2007,48.66778
uzb,2008,48.66778
uzb,2009,47.63208
uzb,2010,49.67352
uzb,2011,50.95314
uzb,2012,49.67352
uzb,2013,49.66686
uzb,2014,49.25523
uzb,2015,49.25523
uzb,2016,50.95792
uzb,2017,49.96689
uzb,2018,50.47681
uzb,2019,51.75887
ven,1975,54.23513
ven,1976,54.23513
ven,1977,54.23513
ven,1978,54.23513
ven,1979,54.23513
ven,1980,54.23513
ven,1981,53.32951
ven,1982,53.68404
ven,1983,53.68404
ven,1984,54.91708
ven,1985,54.91708
ven,1986,53.11859
ven,1987,53.11859
ven,1988,58.02644
ven,1989,60.16405
ven,1990,58.55974
ven,1991,60.16405
ven,1992,60.45558
ven,1993,60.05131
ven,1994,60.05131
ven,1995,60.05131
ven,1996,60.35146
ven,1997,60.35146
ven,1998,61.07439
ven,1999,69.47044
ven,2000,67.87882
ven,2001,67.87882
ven,2002,67.87882
ven,2003,67.87882
ven,2004,67.87882
ven,2005,68.94839
ven,2006,67.48806
ven,2007,71.06628
ven,2008,70.87369
ven,2009,71.20562
ven,2010,69.27788
ven,2011,71.2353
ven,2012,71.2353
ven,2013,70.69594
ven,2014,71.0596
ven,2015,68.8701
ven,2016,69.5116
ven,2017,66.20769
ven,2018,68.14411
ven,2019,67.95859
vnm,1975,51.32929
vnm,1976,53.09792
vnm,1977,53.09792
vnm,1978,53.09792
vnm,1979,53.09792
vnm,1980,52.0664
vnm,1981,52.865
vnm,1982,52.865
vnm,1983,52.865
vnm,1984,52.35561
vnm,1985,52.63516
vnm,1986,53.65545
vnm,1987,54.87939
vnm,1988,54.26053
vnm,1989,56.41269
vnm,1990,57.40344
vnm,1991,57.40344
vnm,1992,56.30017
vnm,1993,56.30017
vnm,1994,54.62465
vnm,1995,55.84796
vnm,1996,54.17132
vnm,1997,54.50644
vnm,1998,54.50644
vnm,1999,54.65512
vnm,2000,56.11773
vnm,2001,56.11773
vnm,2002,56.11773
vnm,2003,57.70008
vnm,2004,59.73121
vnm,2005,56.11773
vnm,2006,56.61046
vnm,2007,59.42056
vnm,2008,56.5684
vnm,2009,56.5684
vnm,2010,59.21942
vnm,2011,59.21942
vnm,2012,60.77827
vnm,2013,56.40569
vnm,2014,56.40569
vnm,2015,56.40569
vnm,2016,56.55724
vnm,2017,56.55724
vnm,2018,55.80562
vnm,2019,57.85879
yem,1975,4.35995
yem,1976,4.35995
yem,1977,4.35995
yem,1978,1.52873
yem,1979,1.52873
yem,1980,1.52873
yem,1981,7.37039
yem,1982,7.37039
yem,1983,7.37039
yem,1984,7.37039
yem,1985,7.37039
yem,1986,7.37039
yem,1987,7.37039
yem,1988,7.37039
yem,1989,10.41192
yem,1990,22.72877
yem,1991,21.2057
yem,1992,21.2057
yem,1993,22.41876
yem,1994,20.76419
yem,1995,15.12353
yem,1996,14.86981
yem,1997,13.13905
yem,1998,13.13905
yem,1999,14.86981
yem,2000,13.13905
yem,2001,14.86981
yem,2002,13.13905
yem,2003,12.2049
yem,2004,14.30943
yem,2005,14.30943
yem,2006,14.30943
yem,2007,14.30943
yem,2008,12.2049
yem,2009,12.2049
yem,2010,16.97582
yem,2011,16.97582
yem,2012,22.22263
yem,2013,23.36547
yem,2014,21.73314
yem,2015,7.89163
yem,2016,16.37656
yem,2017,13.998
yem,2018,15.81596
yem,2019,13.998
zaf,1975,21.33221
zaf,1976,21.33221
zaf,1977,22.2983
zaf,1978,21.33221
zaf,1979,21.33221
zaf,1980,21.33221
zaf,1981,17.98146
zaf,1982,18.04646
zaf,1983,18.04646
zaf,1984,24.38204
zaf,1985,23.99698
zaf,1986,23.99698
zaf,1987,23.99698
zaf,1988,26.74627
zaf,1989,26.3497
zaf,1990,31.16563
zaf,1991,31.16563
zaf,1992,31.16563
zaf,1993,31.16563
zaf,1994,54.13244
zaf,1995,58.60804
zaf,1996,63.63652
zaf,1997,62.90358
zaf,1998,62.90358
zaf,1999,63.27401
zaf,2000,65.07319
zaf,2001,65.24317
zaf,2002,65.24317
zaf,2003,61.38284
zaf,2004,61.71189
zaf,2005,63.71318
zaf,2006,63.71318
zaf,2007,63.71318
zaf,2008,64.24115
zaf,2009,64.58584
zaf,2010,64.58584
zaf,2011,64.58584
zaf,2012,64.58584
zaf,2013,63.25769
zaf,2014,63.25769
zaf,2015,60.67161
zaf,2016,60.4932
zaf,2017,60.67161
zaf,2018,59.95486
zaf,2019,59.06466
zmb,1975,33.49794
zmb,1976,33.49794
zmb,1977,33.79526
zmb,1978,33.29401
zmb,1979,33.29401
zmb,1980,35.01085
zmb,1981,35.84639
zmb,1982,35.84639
zmb,1983,35.60701
zmb,1984,35.60701
zmb,1985,35.60701
zmb,1986,35.85548
zmb,1987,35.85548
zmb,1988,36.31288
zmb,1989,36.52556
zmb,1990,38.9276
zmb,1991,41.42451
zmb,1992,43.44688
zmb,1993,43.44688
zmb,1994,43.68563
zmb,1995,43.68563
zmb,1996,44.27451
zmb,1997,44.27451
zmb,1998,44.45691
zmb,1999,44.45691
zmb,2000,47.6752
zmb,2001,47.8442
zmb,2002,47.8442
zmb,2003,47.8442
zmb,2004,47.8442
zmb,2005,47.61649
zmb,2006,48.13799
zmb,2007,48.09499
zmb,2008,48.09499
zmb,2009,46.00073
zmb,2010,47.98745
zmb,2011,46.40066
zmb,2012,47.66473
zmb,2013,49.54133
zmb,2014,48.65867
zmb,2015,48.10352
zmb,2016,46.60788
zmb,2017,47.00896
zmb,2018,50.28241
zmb,2019,52.1283
zwe,1975,18.08038
zwe,1976,18.08038
zwe,1977,18.08038
zwe,1978,18.08038
zwe,1979,18.08038
zwe,1980,41.13887
zwe,1981,43.47404
zwe,1982,44.97818
zwe,1983,44.85088
zwe,1984,44.97818
zwe,1985,45.03873
zwe,1986,45.21649
zwe,1987,45.35781
zwe,1988,45.21649
zwe,1989,45.21649
zwe,1990,43.20968
zwe,1991,45.03836
zwe,1992,45.38646
zwe,1993,46.94595
zwe,1994,46.94595
zwe,1995,47.26714
zwe,1996,47.26714
zwe,1997,47.26714
zwe,1998,47.26714
zwe,1999,47.26714
zwe,2000,46.12497
zwe,2001,46.12497
zwe,2002,46.12497
zwe,2003,46.12497
zwe,2004,46.12497
zwe,2005,46.82675
zwe,2006,47.97229
zwe,2007,47.84285
zwe,2008,47.84285
zwe,2009,46.88382
zwe,2010,47.56562
zwe,2011,48.59261
zwe,2012,48.59261
zwe,2013,49.38946
zwe,2014,47.45937
zwe,2015,47.0427
zwe,2016,48.94424
zwe,2017,47.51283
zwe,2018,48.75781
zwe,2019,48.75781
