country,time,fisfod_cons_pc
ukr,2006,15.85
ukr,2007,17.93
ukr,2008,21.89
ukr,2009,16.29
ukr,2010,13.7
ukr,2011,14.2
ukr,2012,14.2
ukr,2013,17.03
ukr,2014,12.63
ukr,2015,9.27
ukr,2016,10.42
ukr,2017,11.67
ukr,2018,11.73
ury,1961,4.16
ury,1962,3.38
ury,1963,3.76
ury,1964,4.54
ury,1965,5.64
ury,1966,4.22
ury,1967,3.6
ury,1968,3.64
ury,1969,4.15
ury,1970,3.52
ury,1971,3.94
ury,1972,6.8
ury,1973,5.41
ury,1974,4.64
ury,1975,5.13
ury,1976,6.05
ury,1977,6.32
ury,1978,6.89
ury,1979,6.8
ury,1980,6.81
ury,1981,4.47
ury,1982,3.21
ury,1983,2.98
ury,1984,3.49
ury,1985,2.77
ury,1986,3.85
ury,1987,5.18
ury,1988,3.81
ury,1989,5.8
ury,1990,5.1
ury,1991,5.83
ury,1992,5.24
ury,1993,7
ury,1994,7.32
ury,1995,6.36
ury,1996,4.72
ury,1997,5.86
ury,1998,6.18
ury,1999,7.95
ury,2000,7.78
ury,2001,7.48
ury,2002,6.5
ury,2003,7.03
ury,2004,5.49
ury,2005,6.72
ury,2006,7.24
ury,2007,7.47
ury,2008,7.5
ury,2009,5.83
ury,2010,5.41
ury,2011,7.19
ury,2012,6.46
ury,2013,7.49
ury,2014,9.21
ury,2015,8.61
ury,2016,8.24
ury,2017,9.23
ury,2018,9.2
usa,1961,13.02
usa,1962,13.37
usa,1963,13.04
usa,1964,12.73
usa,1965,12.85
usa,1966,13.27
usa,1967,12.65
usa,1968,14.11
usa,1969,13.28
usa,1970,14.5
usa,1971,14.05
usa,1972,15.96
usa,1973,15.37
usa,1974,14.78
usa,1975,14.12
usa,1976,15.58
usa,1977,15.41
usa,1978,16.17
usa,1979,15.92
usa,1980,15.54
usa,1981,17.22
usa,1982,16.47
usa,1983,17.45
usa,1984,19.16
usa,1985,19.04
usa,1986,18.86
usa,1987,21.1
usa,1988,20.06
usa,1989,22.43
usa,1990,21.9
usa,1991,20.99
usa,1992,21.92
usa,1993,22.85
usa,1994,22.44
usa,1995,21.96
usa,1996,21
usa,1997,20.96
usa,1998,21.72
usa,1999,21.6
usa,2000,22.04
usa,2001,21.49
usa,2002,22.65
usa,2003,23.96
usa,2004,24.85
usa,2005,23.31
usa,2006,24.19
usa,2007,22.52
usa,2008,21.58
usa,2009,21.41
usa,2010,21.77
usa,2011,21.38
usa,2012,21.33
usa,2013,21.51
usa,2014,21.82
usa,2015,21.92
usa,2016,21.91
usa,2017,22.36
usa,2018,22.22
uzb,1992,1.3
uzb,1993,0.94
uzb,1994,0.65
uzb,1995,0.64
uzb,1996,0.32
uzb,1997,0.5
uzb,1998,0.52
uzb,1999,0.44
uzb,2000,0.4
uzb,2001,0.32
uzb,2002,0.27
uzb,2003,0.24
uzb,2004,0.27
uzb,2005,0.29
uzb,2006,0.27
uzb,2007,0.31
uzb,2008,0.45
uzb,2009,0.47
uzb,2010,0.54
uzb,2011,0.66
uzb,2012,0.76
uzb,2013,0.74
uzb,2014,1.92
uzb,2015,2.28
uzb,2016,2.29
uzb,2017,2.25
uzb,2018,2.74
vct,1961,19.66
vct,1962,19.42
vct,1963,16.77
vct,1964,16.58
vct,1965,16.38
vct,1966,19.87
vct,1967,14.95
vct,1968,14.71
vct,1969,15.66
vct,1970,18.99
vct,1971,15.48
vct,1972,15.32
vct,1973,13.93
vct,1974,17.84
vct,1975,15.41
vct,1976,13.61
vct,1977,11.48
vct,1978,10.4
vct,1979,11.42
vct,1980,10.85
vct,1981,10.55
vct,1982,9.28
vct,1983,10.39
vct,1984,11.54
vct,1985,10.79
vct,1986,9.12
vct,1987,10.16
vct,1988,10.63
vct,1989,10
vct,1990,14.83
vct,1991,15.39
vct,1992,14.26
vct,1993,15.27
vct,1994,12.04
vct,1995,12.75
vct,1996,14.84
vct,1997,14.68
vct,1998,15.14
vct,1999,15.69
vct,2000,15.91
vct,2001,16.28
vct,2002,16.41
vct,2003,16.69
vct,2004,16.99
vct,2005,17.05
vct,2006,17.25
vct,2007,17.81
vct,2008,18.13
vct,2009,18.27
vct,2010,18.35
vct,2011,18.5
vct,2012,18.05
vct,2013,18.28
vct,2014,18.3
vct,2015,18.26
vct,2016,18.2
vct,2017,18.14
vct,2018,19.59
ven,1961,10.52
ven,1962,10.48
ven,1963,10.68
ven,1964,12.1
ven,1965,12.2
ven,1966,11.86
ven,1967,9.98
ven,1968,10.78
ven,1969,11.53
ven,1970,9.79
ven,1971,10.31
ven,1972,10.82
ven,1973,11.44
ven,1974,10.57
ven,1975,9.94
ven,1976,9.43
ven,1977,10.67
ven,1978,12.76
ven,1979,10.86
ven,1980,11.67
ven,1981,11.57
ven,1982,12.56
ven,1983,11.61
ven,1984,12.41
ven,1985,11.03
ven,1986,11.46
ven,1987,13.87
ven,1988,13.38
ven,1989,13.38
ven,1990,12.98
ven,1991,13.29
ven,1992,13.28
ven,1993,15.94
ven,1994,17.76
ven,1995,20.69
ven,1996,19.74
ven,1997,18.92
ven,1998,20.87
ven,1999,16.73
ven,2000,15.41
ven,2001,19.69
ven,2002,19.18
ven,2003,17.82
ven,2004,19.98
ven,2005,14.26
ven,2006,13.29
ven,2007,15.09
ven,2008,13.26
ven,2009,14.41
ven,2010,9.63
ven,2011,9.36
ven,2012,10.97
ven,2013,9.58
ven,2014,11.1
ven,2015,8.64
ven,2016,9.95
ven,2017,10.1
ven,2018,9.99
vnm,1961,13.95
vnm,1962,15.56
vnm,1963,17.46
vnm,1964,17.45
vnm,1965,17.68
vnm,1966,17.39
vnm,1967,17.66
vnm,1968,17.91
vnm,1969,18.55
vnm,1970,14.16
vnm,1971,15.39
vnm,1972,17.31
vnm,1973,17.31
vnm,1974,11.94
vnm,1975,11.09
vnm,1976,12.09
vnm,1977,11.39
vnm,1978,11.05
vnm,1979,11.09
vnm,1980,10.15
vnm,1981,9.99
vnm,1982,10.9
vnm,1983,12.23
vnm,1984,12.04
vnm,1985,12.2
vnm,1986,12.16
vnm,1987,12.34
vnm,1988,11.85
vnm,1989,13.37
vnm,1990,12.68
vnm,1991,11.85
vnm,1992,11.28
vnm,1993,11.76
vnm,1994,14.58
vnm,1995,16
vnm,1996,16.12
vnm,1997,15.5
vnm,1998,16.01
vnm,1999,18.51
vnm,2000,19.92
vnm,2001,18.76
vnm,2002,19.31
vnm,2003,23.55
vnm,2004,25.91
vnm,2005,27.03
vnm,2006,24.36
vnm,2007,29.1
vnm,2008,30.27
vnm,2009,34.37
vnm,2010,33.9
vnm,2011,33.31
vnm,2012,32.99
vnm,2013,32.67
vnm,2014,30.88
vnm,2015,35.47
vnm,2016,35.92
vnm,2017,37.66
vnm,2018,37.29
vut,1961,28.26
vut,1962,29.41
vut,1963,30
vut,1964,31.94
vut,1965,31.08
vut,1966,32.05
vut,1967,33.2
vut,1968,35.47
vut,1969,36.05
vut,1970,44.32
vut,1971,50.03
vut,1972,48.09
vut,1973,49.43
vut,1974,44.03
vut,1975,34.05
vut,1976,52.68
vut,1977,52
vut,1978,50.78
vut,1979,45.77
vut,1980,37.08
vut,1981,38.18
vut,1982,33.77
vut,1983,31.92
vut,1984,37.07
vut,1985,37.98
vut,1986,37.47
vut,1987,32.5
vut,1988,34.42
vut,1989,29.96
vut,1990,31.71
vut,1991,30.02
vut,1992,29.94
vut,1993,30.49
vut,1994,30.78
vut,1995,31.73
vut,1996,33.29
vut,1997,31.23
vut,1998,31.2
vut,1999,31.5
vut,2000,31.87
vut,2001,30.4
vut,2002,29.13
vut,2003,29.15
vut,2004,29.89
vut,2005,30
vut,2006,30.48
vut,2007,33
vut,2008,35.15
vut,2009,34.68
vut,2010,33.32
vut,2011,33.67
vut,2012,32.81
vut,2013,32.05
vut,2014,30.73
vut,2015,29.91
vut,2016,29.14
vut,2017,28.4
vut,2018,30.18
wsm,1961,32.14
wsm,1962,31.9
wsm,1963,30.83
wsm,1964,30.08
wsm,1965,29.13
wsm,1966,29.01
wsm,1967,28.36
wsm,1968,29.09
wsm,1969,26.1
wsm,1970,28.32
wsm,1971,36.44
wsm,1972,30.22
wsm,1973,24.93
wsm,1974,27.33
wsm,1975,27.81
wsm,1976,33.3
wsm,1977,33.64
wsm,1978,23.23
wsm,1979,40.03
wsm,1980,35.69
wsm,1981,49.45
wsm,1982,44.71
wsm,1983,36.95
wsm,1984,40.37
wsm,1985,44.3
wsm,1986,35.44
wsm,1987,43.54
wsm,1988,42.72
wsm,1989,42.84
wsm,1990,37.45
wsm,1991,38.25
wsm,1992,43.25
wsm,1993,41.61
wsm,1994,38.54
wsm,1995,40.7
wsm,1996,50.17
wsm,1997,50.14
wsm,1998,52.44
wsm,1999,56.7
wsm,2000,54.3
wsm,2001,56.08
wsm,2002,53.41
wsm,2003,52.37
wsm,2004,48.42
wsm,2005,48.42
wsm,2006,45.54
wsm,2007,45.34
wsm,2008,47.71
wsm,2009,47.43
wsm,2010,46.71
wsm,2011,45.28
wsm,2012,44.8
wsm,2013,44.57
wsm,2014,47.19
wsm,2015,45.95
wsm,2016,47.7
wsm,2017,46.32
wsm,2018,46.16
yem,1961,2.58
yem,1962,2.23
yem,1963,2.43
yem,1964,3.17
yem,1965,2.62
yem,1966,2.52
yem,1967,2.85
yem,1968,3.11
yem,1969,2.12
yem,1970,2.71
yem,1971,2.55
yem,1972,3.35
yem,1973,5.16
yem,1974,4.88
yem,1975,6.23
yem,1976,9.21
yem,1977,7.65
yem,1978,8.22
yem,1979,8.41
yem,1980,9.57
yem,1981,7.98
yem,1982,6.16
yem,1983,6.29
yem,1984,6.09
yem,1985,6.67
yem,1986,5.79
yem,1987,5.76
yem,1988,5.66
yem,1989,5.31
yem,1990,5.28
yem,1991,6.94
yem,1992,6.21
yem,1993,6.06
yem,1994,5.85
yem,1995,5.74
yem,1996,4.88
yem,1997,5.32
yem,1998,5.25
yem,1999,5.73
yem,2000,4.9
yem,2001,5.06
yem,2002,6.34
yem,2003,8.4
yem,2004,9.22
yem,2005,7.39
yem,2006,6.52
yem,2007,3.79
yem,2008,2.73
yem,2009,3.51
yem,2010,3.03
yem,2011,2.57
yem,2012,2.51
yem,2013,2.46
yem,2014,5.46
yem,2015,4.78
yem,2016,3.94
yem,2017,3.17
yem,2018,3.1
zaf,1961,5.48
zaf,1962,5.46
zaf,1963,5.67
zaf,1964,5.99
zaf,1965,7.42
zaf,1966,7.9
zaf,1967,8.91
zaf,1968,7.16
zaf,1969,6.71
zaf,1970,8.57
zaf,1971,7.9
zaf,1972,7.98
zaf,1973,10.39
zaf,1974,10.29
zaf,1975,11.84
zaf,1976,10.1
zaf,1977,9.77
zaf,1978,9.61
zaf,1979,9.22
zaf,1980,8.68
zaf,1981,10.43
zaf,1982,8.36
zaf,1983,8.55
zaf,1984,9.04
zaf,1985,8.6
zaf,1986,8
zaf,1987,9.67
zaf,1988,10.24
zaf,1989,9.22
zaf,1990,9.98
zaf,1991,7.95
zaf,1992,9.18
zaf,1993,8.96
zaf,1994,6.63
zaf,1995,8.59
zaf,1996,6.62
zaf,1997,8.17
zaf,1998,6.62
zaf,1999,6.53
zaf,2000,6.14
zaf,2001,6.97
zaf,2002,6.99
zaf,2003,7.09
zaf,2004,9.88
zaf,2005,8.52
zaf,2006,7.88
zaf,2007,7.79
zaf,2008,6.94
zaf,2009,5.13
zaf,2010,5.86
zaf,2011,5.67
zaf,2012,7.47
zaf,2013,6.25
zaf,2014,7.2
zaf,2015,6.55
zaf,2016,6.06
zaf,2017,5.97
zaf,2018,6.35
zmb,1961,8.41
zmb,1962,9.56
zmb,1963,13.69
zmb,1964,13.39
zmb,1965,13.35
zmb,1966,13.98
zmb,1967,14.3
zmb,1968,14.64
zmb,1969,16.19
zmb,1970,17.22
zmb,1971,14.72
zmb,1972,15.5
zmb,1973,13.07
zmb,1974,11.04
zmb,1975,13.39
zmb,1976,11.26
zmb,1977,10.88
zmb,1978,9.23
zmb,1979,9.24
zmb,1980,9.69
zmb,1981,7.35
zmb,1982,9.92
zmb,1983,8.99
zmb,1984,10.27
zmb,1985,10.09
zmb,1986,8
zmb,1987,8.78
zmb,1988,8.2
zmb,1989,9.05
zmb,1990,8.41
zmb,1991,8.77
zmb,1992,8.99
zmb,1993,8.88
zmb,1994,8.88
zmb,1995,8.7
zmb,1996,8.05
zmb,1997,7.64
zmb,1998,7.86
zmb,1999,7.22
zmb,2000,7.15
zmb,2001,6.44
zmb,2002,6.6
zmb,2003,7.02
zmb,2004,7.03
zmb,2005,6.97
zmb,2006,6.13
zmb,2007,7.11
zmb,2008,6.78
zmb,2009,7.49
zmb,2010,6.94
zmb,2011,6.64
zmb,2012,6.43
zmb,2013,6.22
zmb,2014,10.57
zmb,2015,12.19
zmb,2016,12.02
zmb,2017,12.05
zmb,2018,11.7
zwe,1961,1.52
zwe,1962,1.55
zwe,1963,1.45
zwe,1964,1.91
zwe,1965,1.95
zwe,1966,2.11
zwe,1967,2.03
zwe,1968,2.06
zwe,1969,2.02
zwe,1970,1.72
zwe,1971,1.72
zwe,1972,1.85
zwe,1973,1.69
zwe,1974,1.43
zwe,1975,1.32
zwe,1976,1.3
zwe,1977,1.33
zwe,1978,1.52
zwe,1979,1.67
zwe,1980,2.69
zwe,1981,2.68
zwe,1982,2.52
zwe,1983,1.88
zwe,1984,2
zwe,1985,1.98
zwe,1986,2.15
zwe,1987,2.11
zwe,1988,2.29
zwe,1989,2.4
zwe,1990,2.48
zwe,1991,2.09
zwe,1992,2.16
zwe,1993,2.93
zwe,1994,3.36
zwe,1995,3.32
zwe,1996,3.27
zwe,1997,3.07
zwe,1998,2.4
zwe,1999,2.05
zwe,2000,2.05
zwe,2001,1.43
zwe,2002,1.25
zwe,2003,1.11
zwe,2004,1.44
zwe,2005,1.06
zwe,2006,1.35
zwe,2007,1.1
zwe,2008,1.15
zwe,2009,1.36
zwe,2010,2.23
zwe,2011,2.99
zwe,2012,2.91
zwe,2013,2.82
zwe,2014,3.39
zwe,2015,3.82
zwe,2016,3.79
zwe,2017,3.73
zwe,2018,3.47
