country,time,sorigeq_idea
twn,1976,31.3673
twn,1977,31.439
twn,1978,32.57909
twn,1979,33.24402
twn,1980,40.10425
twn,1981,39.84324
twn,1982,40.09181
twn,1983,40.41476
twn,1984,40.53427
twn,1985,40.70011
twn,1986,41.76831
twn,1987,42.13993
twn,1988,43.89001
twn,1989,47.36408
twn,1990,54.08955
twn,1991,55.03862
twn,1992,56.37923
twn,1993,57.24416
twn,1994,56.61315
twn,1995,56.64214
twn,1996,56.45156
twn,1997,56.77415
twn,1998,56.81337
twn,1999,57.69489
twn,2000,69.39168
twn,2001,70.68674
twn,2002,70.64889
twn,2003,70.93882
twn,2004,70.55739
twn,2005,70.9532
twn,2006,70.30476
twn,2007,71.44391
twn,2008,73.09702
twn,2009,72.02392
twn,2010,72.71425
twn,2011,72.52631
twn,2012,72.74189
twn,2013,75.75396
twn,2014,76.15847
twn,2015,75.65749
twn,2016,75.85322
twn,2017,76.62592
twn,2018,74.63089
twn,2019,74.38937
tza,1975,36.61814
tza,1976,37.09857
tza,1977,36.86422
tza,1978,36.93895
tza,1979,37.28872
tza,1980,37.32809
tza,1981,38.05074
tza,1982,39.10549
tza,1983,37.8034
tza,1984,37.84615
tza,1985,38.19184
tza,1986,34.78152
tza,1987,33.93812
tza,1988,34.86425
tza,1989,34.49985
tza,1990,34.82421
tza,1991,35.20581
tza,1992,34.98435
tza,1993,34.19676
tza,1994,35.4637
tza,1995,36.04189
tza,1996,36.61712
tza,1997,37.15253
tza,1998,36.99142
tza,1999,36.88304
tza,2000,41.3726
tza,2001,42.31339
tza,2002,41.88532
tza,2003,42.47822
tza,2004,42.61521
tza,2005,42.91284
tza,2006,42.90675
tza,2007,42.03757
tza,2008,42.26968
tza,2009,42.36635
tza,2010,42.23925
tza,2011,42.372
tza,2012,42.67135
tza,2013,42.39235
tza,2014,41.25309
tza,2015,44.21995
tza,2016,43.98154
tza,2017,45.75838
tza,2018,45.72108
tza,2019,52.65212
uga,1975,19.56281
uga,1976,19.32738
uga,1977,19.86563
uga,1978,19.68081
uga,1979,19.00078
uga,1980,25.25473
uga,1981,24.75485
uga,1982,26.2974
uga,1983,26.11266
uga,1984,25.72428
uga,1985,26.8723
uga,1986,28.35499
uga,1987,27.9749
uga,1988,29.76226
uga,1989,31.28899
uga,1990,32.56644
uga,1991,33.15693
uga,1992,33.035
uga,1993,33.30422
uga,1994,33.50101
uga,1995,36.25277
uga,1996,37.32104
uga,1997,37.09542
uga,1998,37.78846
uga,1999,38.10176
uga,2000,40.81633
uga,2001,41.23215
uga,2002,40.70232
uga,2003,41.20463
uga,2004,41.24554
uga,2005,42.13732
uga,2006,41.52193
uga,2007,42.41364
uga,2008,43.80856
uga,2009,42.53069
uga,2010,42.70235
uga,2011,43.45376
uga,2012,43.93917
uga,2013,41.8033
uga,2014,42.27749
uga,2015,41.83411
uga,2016,41.05742
uga,2017,42.04663
uga,2018,41.63589
uga,2019,44.62246
ukr,1991,62.6561
ukr,1992,58.2547
ukr,1993,55.86623
ukr,1994,55.27233
ukr,1995,55.43251
ukr,1996,55.12914
ukr,1997,55.0802
ukr,1998,55.08883
ukr,1999,55.21217
ukr,2000,53.65147
ukr,2001,53.48652
ukr,2002,53.73408
ukr,2003,54.02485
ukr,2004,55.92601
ukr,2005,56.42671
ukr,2006,56.96621
ukr,2007,59.71417
ukr,2008,57.01616
ukr,2009,58.39909
ukr,2010,56.85402
ukr,2011,57.55147
ukr,2012,57.94616
ukr,2013,58.09178
ukr,2014,56.02833
ukr,2015,54.68858
ukr,2016,55.09102
ukr,2017,54.89276
ukr,2018,55.68714
ukr,2019,57.8615
ury,1975,51.58843
ury,1976,51.60292
ury,1977,51.59224
ury,1978,51.66348
ury,1979,51.8361
ury,1980,52.53212
ury,1981,51.6926
ury,1982,51.71292
ury,1983,52.40755
ury,1984,52.86303
ury,1985,68.06137
ury,1986,68.08713
ury,1987,67.92644
ury,1988,67.94425
ury,1989,70.34102
ury,1990,72.20001
ury,1991,72.27944
ury,1992,72.34525
ury,1993,72.50304
ury,1994,72.43139
ury,1995,72.55692
ury,1996,72.53454
ury,1997,72.84259
ury,1998,72.91372
ury,1999,73.29739
ury,2000,71.86214
ury,2001,72.13096
ury,2002,72.26362
ury,2003,72.38412
ury,2004,72.50116
ury,2005,76.32758
ury,2006,76.29025
ury,2007,76.48795
ury,2008,78.40172
ury,2009,75.87095
ury,2010,77.56802
ury,2011,78.69924
ury,2012,78.95019
ury,2013,78.2649
ury,2014,78.94069
ury,2015,78.44278
ury,2016,77.69514
ury,2017,79.66051
ury,2018,80.48295
ury,2019,76.77384
usa,1975,54.79175
usa,1976,54.64041
usa,1977,54.27285
usa,1978,54.63714
usa,1979,55.18702
usa,1980,58.37253
usa,1981,58.53708
usa,1982,58.463
usa,1983,58.3887
usa,1984,59.82944
usa,1985,59.76969
usa,1986,59.49578
usa,1987,59.61553
usa,1988,59.73149
usa,1989,59.99079
usa,1990,62.10724
usa,1991,63.39074
usa,1992,63.49172
usa,1993,64.24366
usa,1994,63.79357
usa,1995,63.87584
usa,1996,64.11882
usa,1997,63.80844
usa,1998,64.05511
usa,1999,63.95935
usa,2000,67.59755
usa,2001,66.51794
usa,2002,66.48404
usa,2003,67.17333
usa,2004,67.73801
usa,2005,68.1459
usa,2006,68.026
usa,2007,67.74947
usa,2008,68.51889
usa,2009,69.16817
usa,2010,69.04169
usa,2011,69.3152
usa,2012,68.91048
usa,2013,67.38568
usa,2014,67.14272
usa,2015,67.25379
usa,2016,67.28488
usa,2017,66.37587
usa,2018,66.80692
usa,2019,61.80361
uzb,1991,40.39291
uzb,1992,40.3043
uzb,1993,39.47622
uzb,1994,38.62215
uzb,1995,38.62485
uzb,1996,38.75317
uzb,1997,38.29175
uzb,1998,37.07238
uzb,1999,37.13037
uzb,2000,37.22766
uzb,2001,37.64366
uzb,2002,38.68787
uzb,2003,38.37362
uzb,2004,39.01996
uzb,2005,39.06418
uzb,2006,38.75517
uzb,2007,38.84318
uzb,2008,39.26536
uzb,2009,38.77631
uzb,2010,39.40182
uzb,2011,40.16798
uzb,2012,40.13187
uzb,2013,40.79567
uzb,2014,41.27581
uzb,2015,40.70177
uzb,2016,41.63175
uzb,2017,41.79889
uzb,2018,41.06927
uzb,2019,38.38563
ven,1975,49.98706
ven,1976,50.12446
ven,1977,50.42316
ven,1978,50.44754
ven,1979,50.63078
ven,1980,50.92911
ven,1981,50.70154
ven,1982,50.5582
ven,1983,50.4367
ven,1984,51.42277
ven,1985,51.55297
ven,1986,51.24477
ven,1987,51.3025
ven,1988,53.50977
ven,1989,54.09262
ven,1990,53.68838
ven,1991,54.21357
ven,1992,54.413
ven,1993,54.55981
ven,1994,54.15886
ven,1995,54.46999
ven,1996,54.42723
ven,1997,55.12248
ven,1998,55.22711
ven,1999,58.55999
ven,2000,55.55183
ven,2001,55.91892
ven,2002,55.85758
ven,2003,55.83776
ven,2004,55.95428
ven,2005,56.42056
ven,2006,55.65213
ven,2007,56.22393
ven,2008,55.91721
ven,2009,56.03022
ven,2010,56.6388
ven,2011,57.41488
ven,2012,56.96479
ven,2013,55.45955
ven,2014,54.46944
ven,2015,53.97565
ven,2016,52.81301
ven,2017,51.10445
ven,2018,49.75666
ven,2019,48.79382
vnm,1975,37.76522
vnm,1976,39.39075
vnm,1977,39.75852
vnm,1978,39.69603
vnm,1979,39.82833
vnm,1980,39.21862
vnm,1981,39.4526
vnm,1982,39.3094
vnm,1983,39.41079
vnm,1984,39.81446
vnm,1985,39.48821
vnm,1986,42.16916
vnm,1987,43.41135
vnm,1988,43.27853
vnm,1989,43.86617
vnm,1990,46.3635
vnm,1991,46.97629
vnm,1992,46.03135
vnm,1993,45.51387
vnm,1994,45.53375
vnm,1995,45.8116
vnm,1996,45.35303
vnm,1997,46.06633
vnm,1998,46.34837
vnm,1999,46.349
vnm,2000,47.68183
vnm,2001,47.87472
vnm,2002,47.75413
vnm,2003,49.12266
vnm,2004,50.29179
vnm,2005,46.75064
vnm,2006,47.49552
vnm,2007,49.12324
vnm,2008,48.46634
vnm,2009,47.9693
vnm,2010,49.00527
vnm,2011,49.51085
vnm,2012,50.70466
vnm,2013,47.72671
vnm,2014,47.64042
vnm,2015,47.85087
vnm,2016,48.26814
vnm,2017,47.37478
vnm,2018,46.64851
vnm,2019,49.58279
yem,1975,7.07421
yem,1976,8.19575
yem,1977,8.00565
yem,1978,8.33134
yem,1979,8.30331
yem,1980,3.91615
yem,1981,6.33004
yem,1982,7.03384
yem,1983,7.30971
yem,1984,7.54128
yem,1985,7.74247
yem,1986,7.81
yem,1987,7.57833
yem,1988,7.84298
yem,1989,9.50002
yem,1990,14.81681
yem,1991,15.46282
yem,1992,15.46865
yem,1993,16.14296
yem,1994,15.97007
yem,1995,12.06704
yem,1996,11.73172
yem,1997,11.0824
yem,1998,11.05837
yem,1999,11.70755
yem,2000,11.77251
yem,2001,12.5316
yem,2002,11.61871
yem,2003,11.63592
yem,2004,12.5971
yem,2005,12.31007
yem,2006,14.03963
yem,2007,12.97019
yem,2008,11.26305
yem,2009,11.98939
yem,2010,12.98933
yem,2011,15.00504
yem,2012,18.63688
yem,2013,20.53436
yem,2014,17.36836
yem,2015,6.35782
yem,2016,5.02082
yem,2017,4.70547
yem,2018,2.76297
yem,2019,7.30272
zaf,1975,3.12115
zaf,1976,2.80658
zaf,1977,3.68164
zaf,1978,3.46147
zaf,1979,3.18672
zaf,1980,4.00537
zaf,1981,2.20685
zaf,1982,2.25829
zaf,1983,2.67951
zaf,1984,5.51763
zaf,1985,8.05763
zaf,1986,7.87544
zaf,1987,8.40922
zaf,1988,9.36269
zaf,1989,10.11585
zaf,1990,13.49685
zaf,1991,17.22133
zaf,1992,18.09189
zaf,1993,18.11147
zaf,1994,39.82421
zaf,1995,43.84533
zaf,1996,45.66364
zaf,1997,45.98815
zaf,1998,46.1356
zaf,1999,46.12613
zaf,2000,47.06944
zaf,2001,47.26417
zaf,2002,47.25941
zaf,2003,45.65409
zaf,2004,46.06973
zaf,2005,46.79577
zaf,2006,47.13857
zaf,2007,47.18556
zaf,2008,47.79529
zaf,2009,48.1933
zaf,2010,48.65577
zaf,2011,49.01619
zaf,2012,49.10044
zaf,2013,48.29217
zaf,2014,48.09624
zaf,2015,46.81432
zaf,2016,47.22017
zaf,2017,48.11009
zaf,2018,46.81078
zaf,2019,46.27759
zmb,1975,34.5368
zmb,1976,33.8875
zmb,1977,34.02491
zmb,1978,33.82331
zmb,1979,33.98027
zmb,1980,34.74001
zmb,1981,34.96011
zmb,1982,34.63052
zmb,1983,35.00201
zmb,1984,34.84933
zmb,1985,34.69849
zmb,1986,34.82714
zmb,1987,34.39658
zmb,1988,34.94749
zmb,1989,35.07904
zmb,1990,35.18325
zmb,1991,38.75479
zmb,1992,39.11999
zmb,1993,39.02461
zmb,1994,38.97063
zmb,1995,39.29023
zmb,1996,39.32095
zmb,1997,39.83936
zmb,1998,40.26563
zmb,1999,40.27695
zmb,2000,42.0314
zmb,2001,42.27851
zmb,2002,42.082
zmb,2003,42.62733
zmb,2004,42.86447
zmb,2005,40.33791
zmb,2006,40.44124
zmb,2007,40.64062
zmb,2008,40.82005
zmb,2009,40.10598
zmb,2010,41.06231
zmb,2011,39.62966
zmb,2012,39.7078
zmb,2013,40.51742
zmb,2014,40.06725
zmb,2015,39.10163
zmb,2016,38.19544
zmb,2017,39.92303
zmb,2018,40.40674
zmb,2019,40.00592
zwe,1975,6.51171
zwe,1976,6.58583
zwe,1977,6.42816
zwe,1978,6.11035
zwe,1979,6.60788
zwe,1980,31.12213
zwe,1981,33.35356
zwe,1982,34.18874
zwe,1983,33.58241
zwe,1984,34.05562
zwe,1985,34.18292
zwe,1986,33.84654
zwe,1987,34.29754
zwe,1988,36.39711
zwe,1989,36.46857
zwe,1990,35.87883
zwe,1991,36.52926
zwe,1992,36.09072
zwe,1993,36.61476
zwe,1994,36.90947
zwe,1995,36.54475
zwe,1996,36.47435
zwe,1997,36.48807
zwe,1998,36.09946
zwe,1999,35.94788
zwe,2000,34.35972
zwe,2001,33.5783
zwe,2002,33.48083
zwe,2003,33.52252
zwe,2004,33.49001
zwe,2005,33.48624
zwe,2006,33.48195
zwe,2007,33.01167
zwe,2008,33.11354
zwe,2009,32.68112
zwe,2010,34.38557
zwe,2011,34.99043
zwe,2012,35.15175
zwe,2013,35.56512
zwe,2014,34.70299
zwe,2015,34.42473
zwe,2016,35.37305
zwe,2017,35.84849
zwe,2018,35.22815
zwe,2019,35.60962
