country,time,mincpcap_cppp
svn,1838,2.5645
svn,1839,2.5855
svn,1840,2.6065
svn,1841,2.6275
svn,1842,2.6499
svn,1843,2.671
svn,1844,2.6934
svn,1845,2.7158
svn,1846,2.7368
svn,1847,2.7592
svn,1848,2.7831
svn,1849,2.8041
svn,1850,2.8279
svn,1851,2.8391
svn,1852,2.8503
svn,1853,2.8615
svn,1854,2.8727
svn,1855,2.884
svn,1856,2.8952
svn,1857,2.9064
svn,1858,2.9176
svn,1859,2.9302
svn,1860,2.9414
svn,1861,2.9512
svn,1862,2.9638
svn,1863,2.975
svn,1864,2.9863
svn,1865,2.9989
svn,1866,3.0101
svn,1867,3.0227
svn,1868,3.0339
svn,1869,3.0451
svn,1870,3.0563
svn,1871,3.1096
svn,1872,3.1642
svn,1873,3.2203
svn,1874,3.2763
svn,1875,3.3324
svn,1876,3.3898
svn,1877,3.4501
svn,1878,3.509
svn,1879,3.5706
svn,1880,3.6323
svn,1881,3.6953
svn,1882,3.7598
svn,1883,3.8243
svn,1884,3.8915
svn,1885,3.9588
svn,1886,4.0275
svn,1887,4.0989
svn,1888,4.169
svn,1889,4.2419
svn,1890,4.3161
svn,1891,4.3456
svn,1892,4.3764
svn,1893,4.4058
svn,1894,4.4366
svn,1895,4.4675
svn,1896,4.4983
svn,1897,4.5291
svn,1898,4.5614
svn,1899,4.5922
svn,1900,4.6244
svn,1901,4.6987
svn,1902,4.7758
svn,1903,4.8528
svn,1904,4.9299
svn,1905,5.0084
svn,1906,5.0897
svn,1907,5.1723
svn,1908,5.2564
svn,1909,5.3405
svn,1910,5.4274
svn,1911,5.4274
svn,1912,5.4288
svn,1913,5.4288
svn,1914,5.412
svn,1915,5.3924
svn,1916,5.3741
svn,1917,5.3573
svn,1918,5.3377
svn,1919,5.3209
svn,1920,5.3013
svn,1921,5.3587
svn,1922,5.44
svn,1923,5.6208
svn,1924,5.9165
svn,1925,6.0958
svn,1926,6.4013
svn,1927,6.1813
svn,1928,6.6031
svn,1929,6.8231
svn,1930,6.5639
svn,1931,6.2486
svn,1932,5.5633
svn,1933,5.6306
svn,1934,5.7301
svn,1935,5.5395
svn,1936,6.1407
svn,1937,6.1253
svn,1938,6.4896
svn,1939,6.7166
svn,1940,6.6199
svn,1941,6.5246
svn,1942,6.4293
svn,1943,6.3355
svn,1944,6.2402
svn,1945,6.1477
svn,1946,6.0552
svn,1947,5.9627
svn,1948,6.9717
svn,1949,7.5056
svn,1950,6.8876
svn,1951,7.0165
svn,1952,6.3411
svn,1953,6.6185
svn,1954,7.4509
svn,1955,8.0619
svn,1956,7.8797
svn,1957,8.7556
svn,1958,9.6791
svn,1959,10.1611
svn,1960,11.5484
svn,1961,12.5336
svn,1962,12.9904
svn,1963,14.3862
svn,1964,15.6404
svn,1965,15.6151
svn,1966,16.3649
svn,1967,16.7825
svn,1968,17.7312
svn,1969,19.3315
svn,1970,21.0621
svn,1971,22.5111
svn,1972,23.5677
svn,1973,24.9565
svn,1974,27.2308
svn,1975,28.5887
svn,1976,29.075
svn,1977,31.0229
svn,1978,33.457
svn,1979,35.7902
svn,1980,35.4988
svn,1981,35.1961
svn,1982,34.5335
svn,1983,34.3922
svn,1984,34.7269
svn,1985,34.7487
svn,1986,35.5206
svn,1987,35.0649
svn,1988,32.837
svn,1989,32.1234
svn,1990,27.0643
svn,1991,22.3627
svn,1992,21.521
svn,1993,21.2156
svn,1994,21.8154
svn,1995,23.1831
svn,1996,23.6463
svn,1997,24.1518
svn,1998,23.833
svn,1999,24.282
svn,2000,24.4558
svn,2001,24.748
svn,2002,25.0003
svn,2003,24.6816
svn,2004,30.2254
svn,2005,31.2909
svn,2006,32.3966
svn,2007,34.0865
svn,2008,35.1012
svn,2009,35.3314
svn,2010,35.3808
svn,2011,35.0786
svn,2012,33.6307
svn,2013,33.4506
svn,2014,34.2737
svn,2015,34.4025
svn,2016,35.4386
svn,2017,36.2691
svn,2018,38.5527
svn,2019,40.1244
svn,2020,37.634
svn,2021,38.8776
svn,2022,40.5119
svn,2023,41.8954
svn,2024,43.1801
svn,2025,44.3817
svn,2026,45.4948
svn,2027,46.6254
svn,2028,47.7643
svn,2029,48.9031
svn,2030,50.0378
svn,2031,51.1695
svn,2032,52.3021
svn,2033,53.4389
svn,2034,54.588
svn,2035,55.7536
svn,2036,56.9397
svn,2037,58.1494
svn,2038,59.3849
svn,2039,60.645
svn,2040,61.9329
svn,2041,63.2475
svn,2042,64.5908
svn,2043,65.962
svn,2044,67.3619
svn,2045,68.7926
svn,2046,70.2532
svn,2047,71.7445
svn,2048,73.2678
svn,2049,74.8229
svn,2050,76.4119
swe,1800,1.6201
swe,1801,1.6046
swe,1802,1.6809
swe,1803,1.6644
swe,1804,1.5561
swe,1805,1.6541
swe,1806,1.6737
swe,1807,1.6036
swe,1808,1.518
swe,1809,1.4478
swe,1810,1.5654
swe,1811,1.6809
swe,1812,1.5747
swe,1813,1.6036
swe,1814,1.617
swe,1815,1.6737
swe,1816,1.7056
swe,1817,1.6561
swe,1818,1.6685
swe,1819,1.6541
swe,1820,1.6778
swe,1821,1.7283
swe,1822,1.7376
swe,1823,1.7191
swe,1824,1.7634
swe,1825,1.8108
swe,1826,1.817
swe,1827,1.7294
swe,1828,1.7624
swe,1829,1.7861
swe,1830,1.7407
swe,1831,1.7758
swe,1832,1.7283
swe,1833,1.783
swe,1834,1.8057
swe,1835,1.7995
swe,1836,1.8562
swe,1837,1.8428
swe,1838,1.8139
swe,1839,1.8335
swe,1840,1.8593
swe,1841,1.8376
swe,1842,1.751
swe,1843,1.7881
swe,1844,1.8655
swe,1845,1.9098
swe,1846,1.8428
swe,1847,1.8902
swe,1848,1.9119
swe,1849,1.983
swe,1850,2.0346
swe,1851,1.9954
swe,1852,1.9511
swe,1853,1.9769
swe,1854,1.9985
swe,1855,2.1202
swe,1856,2.1006
swe,1857,2.1573
swe,1858,2.1831
swe,1859,2.2604
swe,1860,2.3017
swe,1861,2.212
swe,1862,2.1439
swe,1863,2.2367
swe,1864,2.2759
swe,1865,2.3161
swe,1866,2.278
swe,1867,2.312
swe,1868,2.1037
swe,1869,2.2563
swe,1870,2.543
swe,1871,2.6317
swe,1872,2.6791
swe,1873,2.709
swe,1874,2.8111
swe,1875,2.7111
swe,1876,2.8833
swe,1877,2.8194
swe,1878,2.7173
swe,1879,2.8658
swe,1880,2.7977
swe,1881,2.8988
swe,1882,2.7915
swe,1883,3.0019
swe,1884,2.938
swe,1885,2.9916
swe,1886,3.0205
swe,1887,2.9307
swe,1888,2.9782
swe,1889,3.0236
swe,1890,3.0906
swe,1891,3.2597
swe,1892,3.2174
swe,1893,3.2948
swe,1894,3.3102
swe,1895,3.4721
swe,1896,3.5619
swe,1897,3.7021
swe,1898,3.8289
swe,1899,3.9238
swe,1900,3.9383
swe,1901,4.0393
swe,1902,3.9878
swe,1903,4.1971
swe,1904,4.2682
swe,1905,4.2074
swe,1906,4.5426
swe,1907,4.8447
swe,1908,4.6952
swe,1909,4.721
swe,1910,4.8076
swe,1911,4.9272
swe,1912,5.1139
swe,1913,5.4335
swe,1914,5.548
swe,1915,5.7419
swe,1916,6.0595
swe,1917,5.6924
swe,1918,5.2593
swe,1919,5.3407
swe,1920,5.679
swe,1921,5.3882
swe,1922,5.7738
swe,1923,5.9574
swe,1924,6.3637
swe,1925,6.5091
swe,1926,6.8267
swe,1927,7.0474
swe,1928,7.2506
swe,1929,7.6806
swe,1930,8.0116
swe,1931,7.8064
swe,1932,7.5022
swe,1933,7.6249
swe,1934,8.1188
swe,1935,8.4921
swe,1936,8.7726
swe,1937,8.9892
swe,1938,9.2656
swe,1939,9.9276
swe,1940,9.1789
swe,1941,8.9088
swe,1942,8.9634
swe,1943,9.2264
swe,1944,9.4728
swe,1945,9.7265
swe,1946,10.6742
swe,1947,11.5157
swe,1948,11.6498
swe,1949,12.0117
swe,1950,12.7408
swe,1951,13.1378
swe,1952,13.2275
swe,1953,13.508
swe,1954,13.9948
swe,1955,14.3041
swe,1956,14.7403
swe,1957,15.2993
swe,1958,15.2817
swe,1959,15.6695
swe,1960,16.4264
swe,1961,17.3091
swe,1962,17.9743
swe,1963,18.8642
swe,1964,20.0429
swe,1965,20.6565
swe,1966,20.9298
swe,1967,21.5145
swe,1968,22.2147
swe,1969,23.2108
swe,1970,24.5329
swe,1971,24.6442
swe,1972,25.1856
swe,1973,26.1901
swe,1974,27.0027
swe,1975,27.6369
swe,1976,27.8854
swe,1977,27.3976
swe,1978,27.8503
swe,1979,28.9146
swe,1980,29.3961
swe,1981,29.4137
swe,1982,29.5647
swe,1983,28.5656
swe,1984,29.4542
swe,1985,29.8911
swe,1986,30.7193
swe,1987,31.6069
swe,1988,33.6526
swe,1989,35.088
swe,1990,35.8666
swe,1991,36.976
swe,1992,37.4395
swe,1993,35.6992
swe,1994,35.6322
swe,1995,35.3271
swe,1996,35.8023
swe,1997,36.6786
swe,1998,37.6663
swe,1999,38.9048
swe,2000,40.6019
swe,2001,40.1424
swe,2002,40.2116
swe,2003,40.0048
swe,2004,41.0693
swe,2005,41.4768
swe,2006,43.9458
swe,2007,46.5798
swe,2008,48.1195
swe,2009,48.422
swe,2010,49.1734
swe,2011,49.6851
swe,2012,50.8499
swe,2013,52.1784
swe,2014,53.4149
swe,2015,55.2617
swe,2016,56.1284
swe,2017,56.0917
swe,2018,56.7151
swe,2019,56.8169
swe,2020,54.941
swe,2021,55.373
swe,2022,56.4692
swe,2023,57.2662
swe,2024,57.9401
swe,2025,58.6345
swe,2026,59.3668
swe,2027,60.14
swe,2028,60.9824
swe,2029,61.9155
swe,2030,62.9512
swe,2031,64.0896
swe,2032,65.3207
swe,2033,66.6308
swe,2034,68.0056
swe,2035,69.4301
swe,2036,70.8967
swe,2037,72.399
swe,2038,73.9347
swe,2039,75.5039
swe,2040,77.1077
swe,2041,78.7439
swe,2042,80.4157
swe,2043,82.1231
swe,2044,83.8673
swe,2045,85.6471
swe,2046,87.4658
swe,2047,89.3223
swe,2048,91.2188
swe,2049,93.1552
swe,2050,95.1337
swz,1800,0.1353
swz,1801,0.1353
swz,1802,0.1353
swz,1803,0.1353
swz,1804,0.1353
swz,1805,0.1353
swz,1806,0.1353
swz,1807,0.1353
swz,1808,0.1353
swz,1809,0.1353
swz,1810,0.1353
swz,1811,0.1353
swz,1812,0.1353
swz,1813,0.1353
swz,1814,0.1356
swz,1815,0.1356
swz,1816,0.1356
swz,1817,0.1356
swz,1818,0.1356
swz,1819,0.1356
swz,1820,0.1356
swz,1821,0.1361
swz,1822,0.1371
swz,1823,0.1376
swz,1824,0.1383
swz,1825,0.1388
swz,1826,0.1395
swz,1827,0.1403
swz,1828,0.1408
swz,1829,0.1418
swz,1830,0.1422
swz,1831,0.143
swz,1832,0.1435
swz,1833,0.1445
swz,1834,0.145
swz,1835,0.1457
swz,1836,0.1464
swz,1837,0.1472
swz,1838,0.1479
swz,1839,0.1487
swz,1840,0.1494
swz,1841,0.1499
swz,1842,0.1506
swz,1843,0.1516
swz,1844,0.1521
swz,1845,0.1529
swz,1846,0.1539
swz,1847,0.1544
swz,1848,0.1551
swz,1849,0.1561
swz,1850,0.1566
swz,1851,0.1573
swz,1852,0.1583
swz,1853,0.159
swz,1854,0.1598
swz,1855,0.1605
swz,1856,0.1613
swz,1857,0.162
swz,1858,0.163
swz,1859,0.1637
swz,1860,0.1645
swz,1861,0.1652
swz,1862,0.166
swz,1863,0.1667
swz,1864,0.1677
swz,1865,0.1684
swz,1866,0.1692
swz,1867,0.1702
swz,1868,0.1709
swz,1869,0.1716
swz,1870,0.1726
swz,1871,0.1734
swz,1872,0.1741
swz,1873,0.1751
swz,1874,0.1758
swz,1875,0.1768
swz,1876,0.1776
swz,1877,0.1783
swz,1878,0.1795
swz,1879,0.1803
swz,1880,0.181
swz,1881,0.182
swz,1882,0.1828
swz,1883,0.1835
swz,1884,0.1847
swz,1885,0.1855
swz,1886,0.1865
swz,1887,0.1872
swz,1888,0.1882
swz,1889,0.1892
swz,1890,0.1899
swz,1891,0.1911
swz,1892,0.1919
swz,1893,0.1926
swz,1894,0.1939
swz,1895,0.1946
swz,1896,0.1958
swz,1897,0.1966
swz,1898,0.1973
swz,1899,0.1986
swz,1900,0.1993
swz,1901,0.2005
swz,1902,0.2013
swz,1903,0.2025
swz,1904,0.2032
swz,1905,0.2042
swz,1906,0.2055
swz,1907,0.2062
swz,1908,0.2074
swz,1909,0.2082
swz,1910,0.2092
swz,1911,0.2104
swz,1912,0.2112
swz,1913,0.2124
swz,1914,0.2156
swz,1915,0.2186
swz,1916,0.222
swz,1917,0.2252
swz,1918,0.2287
swz,1919,0.2321
swz,1920,0.2356
swz,1921,0.2344
swz,1922,0.2331
swz,1923,0.2316
swz,1924,0.2302
swz,1925,0.2287
swz,1926,0.2272
swz,1927,0.2257
swz,1928,0.224
swz,1929,0.222
swz,1930,0.2203
swz,1931,0.2186
swz,1932,0.2166
swz,1933,0.2146
swz,1934,0.2126
swz,1935,0.2104
swz,1936,0.2082
swz,1937,0.206
swz,1938,0.2037
swz,1939,0.2013
swz,1940,0.1991
swz,1941,0.1966
swz,1942,0.1939
swz,1943,0.1914
swz,1944,0.1887
swz,1945,0.186
swz,1946,0.1832
swz,1947,0.1805
swz,1948,0.1776
swz,1949,0.1746
swz,1950,0.1716
swz,1951,0.1771
swz,1952,0.1783
swz,1953,0.1813
swz,1954,0.1869
swz,1955,0.1884
swz,1956,0.1911
swz,1957,0.1936
swz,1958,0.1944
swz,1959,0.2005
swz,1960,0.2225
swz,1961,0.2457
swz,1962,0.2917
swz,1963,0.3015
swz,1964,0.3393
swz,1965,0.3838
swz,1966,0.3917
swz,1967,0.4198
swz,1968,0.3917
swz,1969,0.3998
swz,1970,0.507
swz,1971,0.5147
swz,1972,0.567
swz,1973,0.5734
swz,1974,0.6675
swz,1975,0.8688
swz,1976,0.9602
swz,1977,0.9461
swz,1978,0.934
swz,1979,0.9256
swz,1980,0.916
swz,1981,0.9523
swz,1982,0.9307
swz,1983,0.9096
swz,1984,0.9326
swz,1985,0.935
swz,1986,1.0141
swz,1987,1.1233
swz,1988,1.1583
swz,1989,1.2673
swz,1990,1.489
swz,1991,1.4743
swz,1992,1.4837
swz,1993,1.4941
swz,1994,1.4964
swz,1995,1.6663
swz,1996,2.2252
swz,1997,2.6015
swz,1998,2.8832
swz,1999,3.3633
swz,2000,3.5651
swz,2001,3.6382
swz,2002,3.6646
swz,2003,3.6896
swz,2004,3.7139
swz,2005,3.7564
swz,2006,3.8002
swz,2007,3.8324
swz,2008,3.8334
swz,2009,3.8409
swz,2010,4.1617
swz,2011,4.3808
swz,2012,5.0481
swz,2013,5.5166
swz,2014,5.5411
swz,2015,5.7519
swz,2016,5.7829
swz,2017,5.8614
swz,2018,5.94
swz,2019,6.0101
swz,2020,5.7473
swz,2021,5.7675
swz,2022,5.7571
swz,2023,5.7585
swz,2024,5.8135
swz,2025,5.8749
swz,2026,5.9446
swz,2027,6.0192
swz,2028,6.1007
swz,2029,6.1913
swz,2030,6.2931
swz,2031,6.406
swz,2032,6.528
swz,2033,6.6584
swz,2034,6.7957
swz,2035,6.9379
swz,2036,7.0843
swz,2037,7.2342
swz,2038,7.3875
swz,2039,7.5443
swz,2040,7.7047
swz,2041,7.8685
swz,2042,8.0351
swz,2043,8.2059
swz,2044,8.3801
swz,2045,8.5579
swz,2046,8.7398
swz,2047,8.9252
swz,2048,9.1148
swz,2049,9.3086
swz,2050,9.5059
syc,1800,0.9966
syc,1801,1.0011
syc,1802,1.0045
syc,1803,1.009
syc,1804,1.0124
syc,1805,1.0158
syc,1806,1.0214
syc,1807,1.0248
syc,1808,1.0282
syc,1809,1.0327
syc,1810,1.0372
syc,1811,1.0417
syc,1812,1.045
syc,1813,1.0484
syc,1814,1.0541
syc,1815,1.0574
syc,1816,1.0619
syc,1817,1.0664
syc,1818,1.0698
syc,1819,1.0743
syc,1820,1.0788
syc,1821,1.0833
syc,1822,1.0878
syc,1823,1.0912
syc,1824,1.0968
syc,1825,1.1002
syc,1826,1.1047
syc,1827,1.1092
syc,1828,1.1126
syc,1829,1.1182
syc,1830,1.1216
syc,1831,1.1273
syc,1832,1.1318
syc,1833,1.1351
syc,1834,1.1408
syc,1835,1.1441
syc,1836,1.1498
syc,1837,1.1543
syc,1838,1.1588
syc,1839,1.1633
syc,1840,1.1667
syc,1841,1.1723
syc,1842,1.1768
syc,1843,1.1824
syc,1844,1.1858
syc,1845,1.1914
syc,1846,1.1959
syc,1847,1.2016
syc,1848,1.205
syc,1849,1.2095
syc,1850,1.2151
syc,1851,1.2196
syc,1852,1.2252
syc,1853,1.2286
syc,1854,1.2342
syc,1855,1.2387
syc,1856,1.2444
syc,1857,1.2489
syc,1858,1.2545
syc,1859,1.259
syc,1860,1.2646
syc,1861,1.2691
syc,1862,1.2736
syc,1863,1.2793
syc,1864,1.2838
syc,1865,1.2894
syc,1866,1.2939
syc,1867,1.2996
syc,1868,1.3041
syc,1869,1.3097
syc,1870,1.3142
syc,1871,1.3209
syc,1872,1.3255
syc,1873,1.3311
syc,1874,1.3356
syc,1875,1.3412
syc,1876,1.3468
syc,1877,1.3525
syc,1878,1.357
syc,1879,1.3626
syc,1880,1.3682
syc,1881,1.3739
syc,1882,1.3784
syc,1883,1.3851
syc,1884,1.3896
syc,1885,1.3953
syc,1886,1.4009
syc,1887,1.4065
syc,1888,1.4122
syc,1889,1.4178
syc,1890,1.4234
syc,1891,1.4291
syc,1892,1.4358
syc,1893,1.4403
syc,1894,1.4471
syc,1895,1.4516
syc,1896,1.4583
syc,1897,1.4628
syc,1898,1.4696
syc,1899,1.4752
syc,1900,1.4809
syc,1901,1.4865
syc,1902,1.4932
syc,1903,1.4977
syc,1904,1.5045
syc,1905,1.5113
syc,1906,1.5169
syc,1907,1.5225
syc,1908,1.5282
syc,1909,1.5349
syc,1910,1.5405
syc,1911,1.5473
syc,1912,1.5529
syc,1913,1.5586
syc,1914,1.6182
syc,1915,1.6768
syc,1916,1.7399
syc,1917,1.8052
syc,1918,1.8727
syc,1919,1.9426
syc,1920,2.0146
syc,1921,2.0642
syc,1922,2.1137
syc,1923,2.1655
syc,1924,2.2173
syc,1925,2.2703
syc,1926,2.3232
syc,1927,2.3773
syc,1928,2.4336
syc,1929,2.4887
syc,1930,2.5462
syc,1931,2.6025
syc,1932,2.661
syc,1933,2.7196
syc,1934,2.7793
syc,1935,2.839
syc,1936,2.8998
syc,1937,2.9606
syc,1938,3.0225
syc,1939,3.0845
syc,1940,3.1464
syc,1941,3.1779
syc,1942,3.2083
syc,1943,3.2387
syc,1944,3.2669
syc,1945,3.2939
syc,1946,3.3198
syc,1947,3.3446
syc,1948,3.3671
syc,1949,3.3896
syc,1950,3.4088
syc,1951,3.598
syc,1952,3.6543
syc,1953,3.7151
syc,1954,3.875
syc,1955,3.8581
syc,1956,3.8198
syc,1957,3.8964
syc,1958,3.9212
syc,1959,4.018
syc,1960,4.2185
syc,1961,3.9493
syc,1962,4.2601
syc,1963,4.6228
syc,1964,4.7579
syc,1965,4.7354
syc,1966,4.8142
syc,1967,4.7849
syc,1968,5.1487
syc,1969,5.0935
syc,1970,5.4144
syc,1971,6.1971
syc,1972,6.5473
syc,1973,7.1554
syc,1974,7.2432
syc,1975,7.4291
syc,1976,8.6104
syc,1977,9.3108
syc,1978,10.1543
syc,1979,11.6926
syc,1980,11.3469
syc,1981,10.6104
syc,1982,10.4302
syc,1983,10.2644
syc,1984,10.6641
syc,1985,11.7548
syc,1986,11.6611
syc,1987,11.6687
syc,1988,12.2526
syc,1989,13.5436
syc,1990,14.4202
syc,1991,14.6222
syc,1992,15.5976
syc,1993,16.2225
syc,1994,15.6696
syc,1995,15.3134
syc,1996,15.8325
syc,1997,17.5195
syc,1998,18.6239
syc,1999,18.6035
syc,2000,18.551
syc,2001,17.6861
syc,2002,16.9417
syc,2003,15.7261
syc,2004,14.9448
syc,2005,15.7925
syc,2006,16.4692
syc,2007,17.8788
syc,2008,17.1081
syc,2009,16.8527
syc,2010,19.3309
syc,2011,21.411
syc,2012,21.4693
syc,2013,22.3449
syc,2014,22.0696
syc,2015,21.7029
syc,2016,21.4159
syc,2017,21.0751
syc,2018,20.6247
syc,2019,21.4421
syc,2020,18.4242
syc,2021,18.5974
syc,2022,19.2167
syc,2023,19.8411
syc,2024,20.4112
syc,2025,20.9835
syc,2026,21.5294
syc,2027,22.0834
syc,2028,22.6396
syc,2029,23.1935
syc,2030,23.7431
syc,2031,24.2883
syc,2032,24.8312
syc,2033,25.3742
syc,2034,25.9216
syc,2035,26.4755
syc,2036,27.0391
syc,2037,27.6136
syc,2038,28.2006
syc,2039,28.7993
syc,2040,29.4105
syc,2041,30.0349
syc,2042,30.6725
syc,2043,31.3234
syc,2044,31.9889
syc,2045,32.6676
syc,2046,33.3617
syc,2047,34.0698
syc,2048,34.7932
syc,2049,35.5314
syc,2050,36.2857
syr,1800,0.6051
syr,1801,0.6056
syr,1802,0.6056
syr,1803,0.6056
syr,1804,0.6056
syr,1805,0.6056
syr,1806,0.6056
syr,1807,0.606
syr,1808,0.606
syr,1809,0.606
syr,1810,0.606
syr,1811,0.606
syr,1812,0.606
syr,1813,0.607
syr,1814,0.607
syr,1815,0.607
syr,1816,0.607
syr,1817,0.607
syr,1818,0.607
syr,1819,0.6075
syr,1820,0.6075
syr,1821,0.6104
syr,1822,0.6138
syr,1823,0.6168
syr,1824,0.6202
syr,1825,0.6231
syr,1826,0.6265
syr,1827,0.6299
syr,1828,0.6328
syr,1829,0.6362
syr,1830,0.6397
syr,1831,0.6431
syr,1832,0.646
syr,1833,0.6494
syr,1834,0.6528
syr,1835,0.6562
syr,1836,0.6596
syr,1837,0.663
syr,1838,0.6665
syr,1839,0.6699
syr,1840,0.6733
syr,1841,0.6767
syr,1842,0.6806
syr,1843,0.684
syr,1844,0.6874
syr,1845,0.6908
syr,1846,0.6947
syr,1847,0.6981
syr,1848,0.702
syr,1849,0.7054
syr,1850,0.7088
syr,1851,0.7127
syr,1852,0.7166
syr,1853,0.72
syr,1854,0.7239
syr,1855,0.7278
syr,1856,0.7312
syr,1857,0.7351
syr,1858,0.739
syr,1859,0.7429
syr,1860,0.7468
syr,1861,0.7502
syr,1862,0.7541
syr,1863,0.758
syr,1864,0.7619
syr,1865,0.7663
syr,1866,0.7702
syr,1867,0.7741
syr,1868,0.778
syr,1869,0.7819
syr,1870,0.7863
syr,1871,0.7931
syr,1872,0.8004
syr,1873,0.8077
syr,1874,0.815
syr,1875,0.8228
syr,1876,0.8301
syr,1877,0.8375
syr,1878,0.8452
syr,1879,0.853
syr,1880,0.8608
syr,1881,0.8686
syr,1882,0.8764
syr,1883,0.8847
syr,1884,0.8925
syr,1885,0.9008
syr,1886,0.9091
syr,1887,0.9173
syr,1888,0.9256
syr,1889,0.9339
syr,1890,0.9427
syr,1891,0.951
syr,1892,0.9597
syr,1893,0.9685
syr,1894,0.9773
syr,1895,0.986
syr,1896,0.9953
syr,1897,1.0041
syr,1898,1.0133
syr,1899,1.0226
syr,1900,1.0318
syr,1901,1.0411
syr,1902,1.0508
syr,1903,1.0606
syr,1904,1.0698
syr,1905,1.0796
syr,1906,1.0898
syr,1907,1.0996
syr,1908,1.1093
syr,1909,1.1195
syr,1910,1.1298
syr,1911,1.14
syr,1912,1.1507
syr,1913,1.1609
syr,1914,1.1804
syr,1915,1.2004
syr,1916,1.2204
syr,1917,1.2408
syr,1918,1.2618
syr,1919,1.2832
syr,1920,1.3047
syr,1921,1.3266
syr,1922,1.349
syr,1923,1.3714
syr,1924,1.3943
syr,1925,1.4182
syr,1926,1.4415
syr,1927,1.4659
syr,1928,1.4908
syr,1929,1.5156
syr,1930,1.5409
syr,1931,1.5672
syr,1932,1.5935
syr,1933,1.6203
syr,1934,1.6471
syr,1935,1.6749
syr,1936,1.7032
syr,1937,1.7319
syr,1938,1.7606
syr,1939,1.7904
syr,1940,1.8206
syr,1941,1.8513
syr,1942,1.882
syr,1943,1.9136
syr,1944,1.9458
syr,1945,1.9784
syr,1946,2.012
syr,1947,2.0456
syr,1948,2.0802
syr,1949,2.1148
syr,1950,2.1504
syr,1951,2.0223
syr,1952,2.4885
syr,1953,2.7545
syr,1954,3.0838
syr,1955,2.714
syr,1956,3.1335
syr,1957,3.2392
syr,1958,2.714
syr,1959,2.735
syr,1960,2.7004
syr,1961,2.8295
syr,1962,3.3907
syr,1963,3.2806
syr,1964,3.248
syr,1965,3.1369
syr,1966,2.8037
syr,1967,2.9396
syr,1968,2.9528
syr,1969,3.3951
syr,1970,3.1618
syr,1971,3.3576
syr,1972,4.0586
syr,1973,3.5876
syr,1974,4.3061
syr,1975,4.9745
syr,1976,5.3375
syr,1977,5.0958
syr,1978,5.3575
syr,1979,5.3677
syr,1980,5.813
syr,1981,6.1545
syr,1982,6.1098
syr,1983,6.0076
syr,1984,5.4362
syr,1985,5.6397
syr,1986,5.1993
syr,1987,5.0916
syr,1988,5.552
syr,1989,5.0461
syr,1990,5.3835
syr,1991,5.7875
syr,1992,6.3684
syr,1993,6.6525
syr,1994,6.8354
syr,1995,7.0237
syr,1996,7.0567
syr,1997,6.8909
syr,1998,7.4129
syr,1999,7.3008
syr,2000,7.5703
syr,2001,7.9354
syr,2002,8.4768
syr,2003,8.3554
syr,2004,8.8117
syr,2005,9.0609
syr,2006,9.2876
syr,2007,9.5769
syr,2008,9.7632
syr,2009,10.0899
syr,2010,10.2903
syr,2011,9.8116
syr,2012,7.9636
syr,2013,6.8662
syr,2014,5.985
syr,2015,5.2903
syr,2016,4.6236
syr,2017,3.7445
syr,2018,3.3095
syr,2019,3.2355
syr,2020,3.3042
syr,2021,3.3815
syr,2022,3.4383
syr,2023,3.4816
syr,2024,3.5461
syr,2025,3.6098
syr,2026,3.6692
syr,2027,3.7303
syr,2028,3.7948
syr,2029,3.8635
syr,2030,3.9357
syr,2031,4.0129
syr,2032,4.0936
syr,2033,4.1776
syr,2034,4.265
syr,2035,4.355
syr,2036,4.4475
syr,2037,4.5417
syr,2038,4.6376
syr,2039,4.7361
syr,2040,4.8371
syr,2041,4.9398
syr,2042,5.0442
syr,2043,5.152
syr,2044,5.2606
syr,2045,5.3726
syr,2046,5.4864
syr,2047,5.6035
syr,2048,5.7223
syr,2049,5.8437
syr,2050,5.9676
tcd,1800,1.0106
tcd,1801,1.0106
tcd,1802,1.0106
tcd,1803,1.0106
tcd,1804,1.0106
tcd,1805,1.0106
tcd,1806,1.0106
tcd,1807,1.0127
tcd,1808,1.0127
tcd,1809,1.0127
tcd,1810,1.0127
tcd,1811,1.0127
tcd,1812,1.0127
tcd,1813,1.0127
tcd,1814,1.0127
tcd,1815,1.0127
tcd,1816,1.0127
tcd,1817,1.0127
tcd,1818,1.0127
tcd,1819,1.0127
tcd,1820,1.0127
tcd,1821,1.0192
tcd,1822,1.0235
tcd,1823,1.0279
tcd,1824,1.0365
tcd,1825,1.0409
tcd,1826,1.0452
tcd,1827,1.0495
tcd,1828,1.0538
tcd,1829,1.0603
tcd,1830,1.0647
tcd,1831,1.069
tcd,1832,1.0733
tcd,1833,1.082
tcd,1834,1.0863
tcd,1835,1.0906
tcd,1836,1.095
tcd,1837,1.1014
tcd,1838,1.1058
tcd,1839,1.1123
tcd,1840,1.1188
tcd,1841,1.1231
tcd,1842,1.1274
tcd,1843,1.1339
tcd,1844,1.1404
tcd,1845,1.1447
tcd,1846,1.1491
tcd,1847,1.1555
tcd,1848,1.162
tcd,1849,1.1664
tcd,1850,1.1729
tcd,1851,1.1772
tcd,1852,1.1837
tcd,1853,1.1902
tcd,1854,1.1945
tcd,1855,1.2032
tcd,1856,1.2075
tcd,1857,1.2118
tcd,1858,1.2183
