country,time,checkgvt_idea
twn,2001,77.3763
twn,2002,76.89473
twn,2003,77.45613
twn,2004,78.11315
twn,2005,78.7413
twn,2006,78.56162
twn,2007,78.14147
twn,2008,74.76989
twn,2009,69.32792
twn,2010,68.66156
twn,2011,68.99154
twn,2012,70.16891
twn,2013,69.22773
twn,2014,69.67182
twn,2015,69.21622
twn,2016,73.20487
twn,2017,72.3803
twn,2018,73.07901
twn,2019,69.40631
tza,1975,43.59284
tza,1976,43.90178
tza,1977,43.54508
tza,1978,44.07264
tza,1979,44.25936
tza,1980,43.79175
tza,1981,44.08947
tza,1982,43.90835
tza,1983,44.18265
tza,1984,44.29117
tza,1985,46.4611
tza,1986,46.42252
tza,1987,45.84811
tza,1988,45.76665
tza,1989,46.64508
tza,1990,48.54619
tza,1991,48.96265
tza,1992,56.20469
tza,1993,55.92892
tza,1994,56.0606
tza,1995,61.11417
tza,1996,63.12319
tza,1997,63.04873
tza,1998,63.0428
tza,1999,63.05691
tza,2000,62.44917
tza,2001,63.01895
tza,2002,63.51002
tza,2003,63.12135
tza,2004,63.03671
tza,2005,65.57319
tza,2006,66.77607
tza,2007,67.09935
tza,2008,66.87226
tza,2009,66.45293
tza,2010,66.32168
tza,2011,67.63665
tza,2012,66.82921
tza,2013,65.77606
tza,2014,65.13846
tza,2015,67.18404
tza,2016,63.11404
tza,2017,61.93973
tza,2018,60.09001
tza,2019,59.40979
uga,1975,16.01914
uga,1976,16.30073
uga,1977,15.8277
uga,1978,16.22602
uga,1979,17.32359
uga,1980,38.50933
uga,1981,38.98363
uga,1982,39.1926
uga,1983,38.56371
uga,1984,37.4709
uga,1986,25.28519
uga,1987,28.17521
uga,1988,27.62888
uga,1989,45.80067
uga,1990,47.19907
uga,1991,47.53012
uga,1992,48.86379
uga,1993,49.72569
uga,1994,55.43114
uga,1995,55.66764
uga,1996,59.1593
uga,1997,59.88604
uga,1998,59.97511
uga,1999,59.8278
uga,2000,61.75392
uga,2001,62.13774
uga,2002,63.28948
uga,2003,63.19291
uga,2004,62.94438
uga,2005,64.124
uga,2006,64.59463
uga,2007,64.49573
uga,2008,64.42507
uga,2009,63.74408
uga,2010,64.01865
uga,2011,64.39454
uga,2012,64.63
uga,2013,61.52095
uga,2014,60.97474
uga,2015,60.90663
uga,2016,60.10194
uga,2017,60.3577
uga,2018,59.44966
uga,2019,58.85063
ukr,1991,51.42507
ukr,1992,55.07525
ukr,1993,57.14809
ukr,1994,56.5223
ukr,1995,54.16545
ukr,1996,53.1995
ukr,1997,51.71117
ukr,1998,48.67628
ukr,1999,49.58707
ukr,2000,45.98155
ukr,2001,46.32243
ukr,2002,46.82138
ukr,2003,48.50243
ukr,2004,52.71892
ukr,2005,57.23428
ukr,2006,61.34992
ukr,2007,63.60512
ukr,2008,61.89866
ukr,2009,61.28626
ukr,2010,49.15605
ukr,2011,48.91288
ukr,2012,48.73906
ukr,2013,48.87171
ukr,2014,51.01095
ukr,2015,53.20811
ukr,2016,54.1062
ukr,2017,54.2822
ukr,2018,54.05435
ukr,2019,59.64112
ury,1975,24.96687
ury,1976,22.6497
ury,1977,21.81853
ury,1978,21.70971
ury,1979,22.27834
ury,1980,24.48975
ury,1981,24.05549
ury,1982,23.90739
ury,1983,23.99892
ury,1984,32.83496
ury,1985,71.25185
ury,1986,71.69511
ury,1987,74.95727
ury,1988,74.44189
ury,1989,74.55188
ury,1990,78.22975
ury,1991,78.24371
ury,1992,77.97475
ury,1993,78.29584
ury,1994,78.02492
ury,1995,78.15897
ury,1996,77.45091
ury,1997,76.9515
ury,1998,78.21674
ury,1999,78.73313
ury,2000,78.57541
ury,2001,80.13363
ury,2002,80.00271
ury,2003,77.19161
ury,2004,80.49877
ury,2005,81.3501
ury,2006,81.95049
ury,2007,82.1476
ury,2008,81.62882
ury,2009,81.96202
ury,2010,81.69564
ury,2011,81.64047
ury,2012,81.93301
ury,2013,79.499
ury,2014,79.31252
ury,2015,78.27609
ury,2016,78.28476
ury,2017,79.26197
ury,2018,81.17548
ury,2019,81.93427
usa,1975,83.101
usa,1976,83.04883
usa,1977,82.45441
usa,1978,82.62523
usa,1979,83.077
usa,1980,82.99385
usa,1981,82.2092
usa,1982,82.41326
usa,1983,82.16832
usa,1984,82.65205
usa,1985,82.96759
usa,1986,82.60019
usa,1987,82.60349
usa,1988,82.20768
usa,1989,82.10878
usa,1990,82.53633
usa,1991,82.79128
usa,1992,82.54981
usa,1993,81.67611
usa,1994,82.00594
usa,1995,81.70908
usa,1996,81.78745
usa,1997,82.05956
usa,1998,82.09812
usa,1999,81.95306
usa,2000,83.31159
usa,2001,82.6554
usa,2002,82.67244
usa,2003,83.06648
usa,2004,82.74119
usa,2005,83.36948
usa,2006,84.31552
usa,2007,84.73976
usa,2008,84.96235
usa,2009,85.26429
usa,2010,84.1404
usa,2011,84.48873
usa,2012,84.5057
usa,2013,84.89308
usa,2014,84.9404
usa,2015,84.48019
usa,2016,82.83419
usa,2017,75.88507
usa,2018,78.81084
usa,2019,77.36307
uzb,1991,23.7697
uzb,1992,17.71331
uzb,1993,16.2206
uzb,1994,12.77091
uzb,1995,11.8662
uzb,1996,11.98425
uzb,1997,11.56957
uzb,1998,11.85328
uzb,1999,10.34977
uzb,2000,10.02832
uzb,2001,9.13944
uzb,2002,9.47576
uzb,2003,9.2094
uzb,2004,9.40739
uzb,2005,8.16204
uzb,2006,8.1989
uzb,2007,8.12385
uzb,2008,9.40995
uzb,2009,7.95775
uzb,2010,9.16004
uzb,2011,10.4846
uzb,2012,10.60749
uzb,2013,11.7931
uzb,2014,12.54903
uzb,2015,12.76185
uzb,2016,13.46907
uzb,2017,18.27414
uzb,2018,23.02743
uzb,2019,28.18059
ven,1975,69.88792
ven,1976,69.70945
ven,1977,70.41907
ven,1978,70.17115
ven,1979,70.49609
ven,1980,71.3145
ven,1981,69.42453
ven,1982,69.64206
ven,1983,69.99317
ven,1984,68.93324
ven,1985,69.43901
ven,1986,69.38649
ven,1987,69.47073
ven,1988,68.96665
ven,1989,68.94326
ven,1990,70.54064
ven,1991,72.024
ven,1992,71.55364
ven,1993,71.29316
ven,1994,69.26261
ven,1995,70.12028
ven,1996,69.75409
ven,1997,69.9173
ven,1998,68.00616
ven,1999,58.99259
ven,2000,53.63004
ven,2001,53.52048
ven,2002,51.88035
ven,2003,50.43324
ven,2004,46.19299
ven,2005,41.47508
ven,2006,36.82673
ven,2007,36.54459
ven,2008,36.39637
ven,2009,36.15852
ven,2010,35.51661
ven,2011,35.89185
ven,2012,35.33449
ven,2013,31.06712
ven,2014,29.64262
ven,2015,32.79028
ven,2016,36.41236
ven,2017,37.317
ven,2018,28.19615
ven,2019,28.14739
vnm,1975,22.66207
vnm,1976,22.74456
vnm,1977,22.72493
vnm,1978,22.56367
vnm,1979,22.50045
vnm,1980,21.99201
vnm,1981,22.54268
vnm,1982,22.16753
vnm,1983,22.5055
vnm,1984,22.11764
vnm,1985,22.5315
vnm,1986,27.52999
vnm,1987,29.31702
vnm,1988,29.54038
vnm,1989,28.84674
vnm,1990,24.21239
vnm,1991,24.47669
vnm,1992,24.51945
vnm,1993,24.5585
vnm,1994,24.87318
vnm,1995,25.16747
vnm,1996,25.48796
vnm,1997,25.10031
vnm,1998,24.71103
vnm,1999,24.94286
vnm,2000,23.87401
vnm,2001,24.13834
vnm,2002,24.55123
vnm,2003,24.61156
vnm,2004,24.55049
vnm,2005,28.02962
vnm,2006,27.65111
vnm,2007,27.93658
vnm,2008,27.38953
vnm,2009,27.95443
vnm,2010,27.95617
vnm,2011,27.76944
vnm,2012,27.7693
vnm,2013,30.9449
vnm,2014,31.04288
vnm,2015,30.54714
vnm,2016,31.58534
vnm,2017,33.86249
vnm,2018,30.68016
vnm,2019,29.49677
yem,1975,23.58548
yem,1976,23.50759
yem,1977,23.2893
yem,1978,23.11098
yem,1979,23.1304
yem,1980,23.3546
yem,1981,22.97085
yem,1982,22.45396
yem,1983,22.63652
yem,1984,22.53645
yem,1985,22.54875
yem,1986,23.02501
yem,1987,21.79901
yem,1988,33.67831
yem,1989,33.41799
yem,1990,36.51615
yem,1991,45.3757
yem,1992,45.34041
yem,1993,44.34262
yem,1994,43.07445
yem,1995,45.24831
yem,1996,45.32267
yem,1997,46.6462
yem,1998,46.45552
yem,1999,46.70589
yem,2000,46.5391
yem,2001,46.79789
yem,2002,46.24379
yem,2003,43.15034
yem,2004,43.27772
yem,2005,42.71225
yem,2006,42.23914
yem,2007,42.471
yem,2008,42.60536
yem,2009,42.64771
yem,2010,42.85828
yem,2011,44.55588
yem,2012,45.47158
yem,2013,43.53619
yem,2014,40.42469
yem,2015,33.98372
yem,2016,18.17032
yem,2017,16.5905
yem,2018,17.56172
yem,2019,23.82772
zaf,1975,45.92959
zaf,1976,45.93519
zaf,1977,45.41366
zaf,1978,45.98485
zaf,1979,46.06799
zaf,1980,45.87451
zaf,1981,45.99299
zaf,1982,46.11399
zaf,1983,46.67313
zaf,1984,50.88343
zaf,1985,50.28162
zaf,1986,50.34574
zaf,1987,50.37222
zaf,1988,50.75829
zaf,1989,50.46758
zaf,1990,52.48826
zaf,1991,52.46686
zaf,1992,51.89231
zaf,1993,53.44315
zaf,1994,66.09947
zaf,1995,71.23415
zaf,1996,73.8239
zaf,1997,73.75418
zaf,1998,73.61434
zaf,1999,73.70074
zaf,2000,75.32096
zaf,2001,75.27672
zaf,2002,75.88897
zaf,2003,75.39589
zaf,2004,74.38659
zaf,2005,75.62447
zaf,2006,75.3397
zaf,2007,74.994
zaf,2008,75.44366
zaf,2009,73.82953
zaf,2010,74.99753
zaf,2011,75.67549
zaf,2012,75.65536
zaf,2013,73.95546
zaf,2014,72.74891
zaf,2015,71.92465
zaf,2016,72.21432
zaf,2017,75.25938
zaf,2018,74.73354
zaf,2019,74.81592
zmb,1975,30.42874
zmb,1976,31.05841
zmb,1977,30.78055
zmb,1978,30.80038
zmb,1979,30.60032
zmb,1980,31.05584
zmb,1981,30.92369
zmb,1982,31.10338
zmb,1983,31.06793
zmb,1984,30.79235
zmb,1985,31.16882
zmb,1986,31.00764
zmb,1987,30.88518
zmb,1988,30.92643
zmb,1989,31.16925
zmb,1990,32.99213
zmb,1991,45.75166
zmb,1992,55.44001
zmb,1993,56.24836
zmb,1994,59.1867
zmb,1995,59.19943
zmb,1996,58.82823
zmb,1997,58.6827
zmb,1998,58.1478
zmb,1999,58.35923
zmb,2000,59.11061
zmb,2001,62.16292
zmb,2002,63.66396
zmb,2003,63.16956
zmb,2004,62.91993
zmb,2005,66.21386
zmb,2006,66.473
zmb,2007,66.20994
zmb,2008,65.98134
zmb,2009,65.15339
zmb,2010,64.30752
zmb,2011,66.87216
zmb,2012,65.69791
zmb,2013,60.43933
zmb,2014,59.9794
zmb,2015,60.64528
zmb,2016,58.1852
zmb,2017,54.08542
zmb,2018,53.56148
zmb,2019,58.32695
zwe,1975,40.2597
zwe,1976,40.40836
zwe,1977,40.84723
zwe,1978,26.62733
zwe,1979,39.56814
zwe,1980,42.59583
zwe,1981,43.33105
zwe,1982,43.69904
zwe,1983,43.62397
zwe,1984,42.73764
zwe,1985,43.3808
zwe,1986,43.25194
zwe,1987,43.05376
zwe,1988,41.22018
zwe,1989,41.81322
zwe,1990,44.12816
zwe,1991,44.47266
zwe,1992,44.30257
zwe,1993,44.78846
zwe,1994,43.82237
zwe,1995,44.2796
zwe,1996,45.16466
zwe,1997,44.82273
zwe,1998,45.21465
zwe,1999,47.22606
zwe,2000,47.35912
zwe,2001,47.50717
zwe,2002,46.75158
zwe,2003,45.06115
zwe,2004,43.26945
zwe,2005,42.75803
zwe,2006,42.55546
zwe,2007,42.53537
zwe,2008,43.06474
zwe,2009,46.16424
zwe,2010,48.64612
zwe,2011,48.69725
zwe,2012,48.24978
zwe,2013,48.02593
zwe,2014,50.41027
zwe,2015,49.30583
zwe,2016,49.01002
zwe,2017,52.18847
zwe,2018,50.29545
zwe,2019,48.91798
