country,time,isuffrage_idea
uzb,1998,81.62541
uzb,1999,83.2158
uzb,2000,83.2158
uzb,2001,83.2158
uzb,2002,83.2158
uzb,2003,83.2158
uzb,2004,82.90073
uzb,2005,82.90073
uzb,2006,82.90073
uzb,2007,83.65091
uzb,2008,83.65091
uzb,2009,83.64091
uzb,2010,83.63591
uzb,2011,83.63591
uzb,2012,83.63591
uzb,2013,83.63591
uzb,2014,83.00075
uzb,2015,83.07077
uzb,2016,83.1808
uzb,2017,83.1808
uzb,2018,83.1808
uzb,2019,86.87672
ven,1975,88.82721
ven,1976,88.82721
ven,1977,88.82721
ven,1978,88.08702
ven,1979,88.08702
ven,1980,88.08702
ven,1981,88.08702
ven,1982,88.08702
ven,1983,88.7922
ven,1984,88.7922
ven,1985,88.7922
ven,1986,88.7922
ven,1987,88.7922
ven,1988,88.83221
ven,1989,88.83221
ven,1990,88.83221
ven,1991,88.83221
ven,1992,88.83221
ven,1993,87.992
ven,1994,87.992
ven,1995,87.992
ven,1996,87.992
ven,1997,87.992
ven,1998,89.1873
ven,1999,89.82746
ven,2000,89.46237
ven,2001,89.46237
ven,2002,89.46237
ven,2003,89.46237
ven,2004,89.46237
ven,2005,88.56214
ven,2006,88.56214
ven,2007,88.56214
ven,2008,88.56214
ven,2009,88.56214
ven,2010,89.1823
ven,2011,89.1823
ven,2012,89.53238
ven,2013,89.66242
ven,2014,89.66242
ven,2015,89.6174
ven,2016,89.6174
ven,2017,85.84646
ven,2018,85.45636
ven,2019,85.45636
vnm,1975,93.47837
vnm,1976,92.10803
vnm,1977,92.10803
vnm,1978,92.10803
vnm,1979,92.10803
vnm,1980,92.10803
vnm,1981,93.83346
vnm,1982,93.83346
vnm,1983,93.83346
vnm,1984,93.83346
vnm,1985,93.83346
vnm,1986,93.83346
vnm,1987,93.89847
vnm,1988,93.89847
vnm,1989,93.89847
vnm,1990,93.89847
vnm,1991,93.89847
vnm,1992,91.5979
vnm,1993,91.5979
vnm,1994,91.5979
vnm,1995,91.5979
vnm,1996,91.5979
vnm,1997,91.76294
vnm,1998,91.76294
vnm,1999,91.76294
vnm,2000,91.76294
vnm,2001,91.76294
vnm,2002,91.96799
vnm,2003,91.96799
vnm,2004,91.96799
vnm,2005,91.96799
vnm,2006,91.96799
vnm,2007,91.23781
vnm,2008,91.23781
vnm,2009,91.23781
vnm,2010,91.23781
vnm,2011,91.91798
vnm,2012,91.91798
vnm,2013,91.91798
vnm,2014,91.91798
vnm,2015,91.91798
vnm,2016,89.08227
vnm,2017,89.08227
vnm,2018,89.08227
vnm,2019,89.08227
yem,1975,0
yem,1976,0
yem,1977,0
yem,1978,0
yem,1979,0
yem,1980,0
yem,1981,0
yem,1982,0
yem,1983,0
yem,1984,0
yem,1985,0
yem,1986,0
yem,1987,0
yem,1988,80.68517
yem,1989,80.68517
yem,1990,80.68517
yem,1991,80.68517
yem,1992,80.68517
yem,1993,83.37084
yem,1994,83.37084
yem,1995,83.37084
yem,1996,83.37084
yem,1997,83.36584
yem,1998,83.36584
yem,1999,83.15079
yem,2000,83.15079
yem,2001,83.15079
yem,2002,83.15079
yem,2003,83.12078
yem,2004,83.12078
yem,2005,83.12078
yem,2006,83.78595
yem,2007,83.78595
yem,2008,83.78595
yem,2009,83.78595
yem,2010,83.78595
yem,2011,83.78595
yem,2012,80.33008
yem,2013,80.33008
yem,2014,80.33008
yem,2015,80.33008
yem,2016,0
yem,2017,0
yem,2018,0
yem,2019,0
zaf,1975,26.33158
zaf,1976,26.33158
zaf,1977,26.16654
zaf,1978,26.16654
zaf,1979,26.16654
zaf,1980,26.16654
zaf,1981,26.26157
zaf,1982,26.26157
zaf,1983,26.26157
zaf,1984,26.26157
zaf,1985,26.26157
zaf,1986,26.26157
zaf,1987,26.03651
zaf,1988,26.03651
zaf,1989,26.0065
zaf,1990,26.0065
zaf,1991,26.0065
zaf,1992,26.0065
zaf,1993,26.0065
zaf,1994,29.41235
zaf,1995,82.74569
zaf,1996,82.74569
zaf,1997,82.74569
zaf,1998,82.74569
zaf,1999,87.80195
zaf,2000,87.80195
zaf,2001,87.80195
zaf,2002,87.80195
zaf,2003,87.80195
zaf,2004,95.37384
zaf,2005,95.37384
zaf,2006,95.37384
zaf,2007,95.37384
zaf,2008,95.37384
zaf,2009,96.70418
zaf,2010,96.70418
zaf,2011,96.70418
zaf,2012,96.70418
zaf,2013,96.70418
zaf,2014,93.6134
zaf,2015,93.6134
zaf,2016,93.6134
zaf,2017,93.6134
zaf,2018,93.6134
zaf,2019,90.63266
zmb,1975,84.71618
zmb,1976,84.71618
zmb,1977,84.71618
zmb,1978,86.36659
zmb,1979,86.36659
zmb,1980,86.36659
zmb,1981,86.36659
zmb,1982,86.36659
zmb,1983,84.50113
zmb,1984,84.50113
zmb,1985,84.50113
zmb,1986,84.50113
zmb,1987,84.50113
zmb,1988,84.7962
zmb,1989,84.7962
zmb,1990,84.7962
zmb,1991,86.42661
zmb,1992,86.42661
zmb,1993,86.42661
zmb,1994,86.42661
zmb,1995,86.42661
zmb,1996,87.51688
zmb,1997,87.51688
zmb,1998,87.51688
zmb,1999,87.51688
zmb,2000,87.51688
zmb,2001,93.51338
zmb,2002,93.51338
zmb,2003,93.51338
zmb,2004,93.51338
zmb,2005,93.51338
zmb,2006,90.8027
zmb,2007,90.8027
zmb,2008,94.27357
zmb,2009,94.27357
zmb,2010,94.27357
zmb,2011,94.93873
zmb,2012,94.93873
zmb,2013,94.93873
zmb,2014,94.93873
zmb,2015,91.28282
zmb,2016,89.89747
zmb,2017,89.89747
zmb,2018,89.89747
zmb,2019,89.89747
zwe,1975,19.74244
zwe,1976,19.74244
zwe,1977,19.69242
zwe,1978,0
zwe,1979,82.51563
zwe,1980,79.76494
zwe,1981,79.76494
zwe,1982,79.76494
zwe,1983,79.76494
zwe,1984,79.76494
zwe,1985,83.47587
zwe,1986,83.47587
zwe,1987,83.47587
zwe,1988,83.47587
zwe,1989,83.47587
zwe,1990,83.40585
zwe,1991,83.40585
zwe,1992,83.40585
zwe,1993,83.40585
zwe,1994,83.40585
zwe,1995,83.42086
zwe,1996,83.43086
zwe,1997,83.43086
zwe,1998,83.43086
zwe,1999,83.43086
zwe,2000,83.06577
zwe,2001,83.06577
zwe,2002,82.15554
zwe,2003,82.15554
zwe,2004,82.15554
zwe,2005,82.20555
zwe,2006,82.20555
zwe,2007,82.20555
zwe,2008,83.06077
zwe,2009,83.06077
zwe,2010,83.06077
zwe,2011,83.06077
zwe,2012,83.06077
zwe,2013,81.57039
zwe,2014,81.57039
zwe,2015,81.57039
zwe,2016,81.57039
zwe,2017,81.57039
zwe,2018,85.35634
zwe,2019,85.35634
