country,time,c_rgvt_idea
uga,2019,0.89204
ukr,1992,4.3278
ukr,1993,-0.16405
ukr,1994,8.74008
ukr,1995,1.33479
ukr,1996,-0.40247
ukr,1997,-1.15071
ukr,1998,-3.90041
ukr,1999,-0.17436
ukr,2000,-0.65812
ukr,2001,-0.06307
ukr,2002,1.09169
ukr,2003,-0.08959
ukr,2004,-3.50991
ukr,2005,1.48099
ukr,2006,12.38699
ukr,2007,0.09872
ukr,2008,-0.4371
ukr,2009,0.352
ukr,2010,-4.34634
ukr,2011,-0.78072
ukr,2012,-1.41066
ukr,2013,0.49826
ukr,2014,-8.78295
ukr,2015,-0.1555
ukr,2016,-0.56696
ukr,2017,0.02838
ukr,2018,0.1563
ukr,2019,7.12003
ury,1976,0
ury,1977,0
ury,1978,0
ury,1979,0
ury,1980,0
ury,1981,0
ury,1982,0
ury,1983,0
ury,1984,46.59069
ury,1985,34.09355
ury,1986,-0.02587
ury,1987,-0.17978
ury,1988,0.13251
ury,1989,7.69414
ury,1990,0.10844
ury,1991,-0.184
ury,1992,0.45733
ury,1993,-0.16312
ury,1994,0.74199
ury,1995,-0.51315
ury,1996,0.563
ury,1997,-0.12163
ury,1998,-0.44799
ury,1999,-2.20393
ury,2000,-0.2412
ury,2001,0.51315
ury,2002,-0.23397
ury,2003,0.14285
ury,2004,2.65449
ury,2005,-0.18889
ury,2006,-0.05663
ury,2007,-0.10053
ury,2008,-0.13119
ury,2009,3.6852
ury,2010,0.30352
ury,2011,0.29609
ury,2012,-0.06506
ury,2013,-0.19811
ury,2014,-1.0045
ury,2015,-3.04335
ury,2016,0.29391
ury,2017,1.19399
ury,2018,-0.64546
ury,2019,-3.46068
usa,1976,1.59877
usa,1977,6.87434
usa,1978,-0.1217
usa,1979,-0.25091
usa,1980,0.7805
usa,1981,0.3727
usa,1982,-0.00423
usa,1983,0.09196
usa,1984,-0.04272
usa,1985,0.0548
usa,1986,-0.26127
usa,1987,-0.0624
usa,1988,0.18555
usa,1989,-0.278
usa,1990,2.67056
usa,1991,-0.16021
usa,1992,-0.08606
usa,1993,0.5776
usa,1994,-0.51687
usa,1995,-0.49976
usa,1996,0.51391
usa,1997,0.14544
usa,1998,0.00303
usa,1999,0.10263
usa,2000,-6.81371
usa,2001,-0.14397
usa,2002,6.62573
usa,2003,-0.17526
usa,2004,3.21623
usa,2005,-0.22239
usa,2006,3.56858
usa,2007,-0.00286
usa,2008,0.55736
usa,2009,-0.40163
usa,2010,-1.84465
usa,2011,0.52137
usa,2012,0.6573
usa,2013,-1.96929
usa,2014,-0.07754
usa,2015,0.35533
usa,2016,-8.11067
usa,2017,0.79676
usa,2018,-1.6814
usa,2019,-0.33374
uzb,1992,-1.77848
uzb,1993,-1.26312
uzb,1994,-4.82313
uzb,1995,0.01719
uzb,1996,0.32379
uzb,1997,-0.48409
uzb,1998,-0.02462
uzb,1999,-0.27429
uzb,2000,0.08077
uzb,2001,0.09702
uzb,2002,0.06104
uzb,2003,-0.37578
uzb,2004,1.30816
uzb,2005,0.1988
uzb,2006,0.15398
uzb,2007,0.51028
uzb,2008,0.16096
uzb,2009,0.1934
uzb,2010,-1.69943
uzb,2011,0.42541
uzb,2012,0.0715
uzb,2013,0.53958
uzb,2014,-0.26978
uzb,2015,-0.14889
uzb,2016,0.63728
uzb,2017,-0.72565
uzb,2018,-0.52777
uzb,2019,8.33368
ven,1976,0.09163
ven,1977,0.0521
ven,1978,-0.20096
ven,1979,0.26908
ven,1980,0.03356
ven,1981,0.0126
ven,1982,0.22344
ven,1983,0.26915
ven,1984,-0.33711
ven,1985,0.42474
ven,1986,-0.51265
ven,1987,0.86188
ven,1988,-0.72506
ven,1989,0.14317
ven,1990,-0.04667
ven,1991,0.44131
ven,1992,-1.65276
ven,1993,-0.19289
ven,1994,0.10365
ven,1995,-0.26359
ven,1996,0.11275
ven,1997,-1.52511
ven,1998,1.46988
ven,1999,-3.52851
ven,2000,-8.04006
ven,2001,3.10495
ven,2002,-1.43891
ven,2003,-0.79055
ven,2004,-0.17816
ven,2005,-4.39718
ven,2006,0.38036
ven,2007,-0.35509
ven,2008,-0.8309
ven,2009,-4.88345
ven,2010,-2.09255
ven,2011,0.23166
ven,2012,-0.54325
ven,2013,-2.22954
ven,2014,0.05779
ven,2015,-1.1557
ven,2016,-4.09119
ven,2017,-15.10016
ven,2018,-1.88633
ven,2019,-0.15288
vnm,1976,-9.85062
vnm,1977,-1.8185
vnm,1978,-0.08202
vnm,1979,-0.14312
vnm,1980,-0.13676
vnm,1981,-1.20317
vnm,1982,0.66614
vnm,1983,0.05416
vnm,1984,0.06641
vnm,1985,-0.18657
vnm,1986,0.0014
vnm,1987,-0.06223
vnm,1988,0.26271
vnm,1989,-1.94205
vnm,1990,-1.97192
vnm,1991,0.18903
vnm,1992,-0.38382
vnm,1993,-0.30122
vnm,1994,0.08073
vnm,1995,0.13664
vnm,1996,0.10954
vnm,1997,0.15886
vnm,1998,-0.18558
vnm,1999,0.02843
vnm,2000,-0.25053
vnm,2001,0.38035
vnm,2002,-0.88724
vnm,2003,0.07457
vnm,2004,0.17828
vnm,2005,-0.68921
vnm,2006,0.34452
vnm,2007,-0.17489
vnm,2008,0.50075
vnm,2009,-0.38486
vnm,2010,-0.11545
vnm,2011,1.9079
vnm,2012,-0.10614
vnm,2013,-0.84106
vnm,2014,-0.31157
vnm,2015,0.04361
vnm,2016,1.0177
vnm,2017,0.13499
vnm,2018,-0.35207
vnm,2019,0.15495
yem,1976,0
yem,1977,0
yem,1978,0
yem,1979,0
yem,1980,0
yem,1981,0
yem,1982,0
yem,1983,0
yem,1984,0
yem,1985,0
yem,1986,0
yem,1987,0
yem,1988,18.34379
yem,1989,0.67827
yem,1990,7.53088
yem,1991,-0.93115
yem,1992,-0.10973
yem,1993,16.75464
yem,1994,-0.25861
yem,1995,-1.68707
yem,1996,-0.14949
yem,1997,-4.34751
yem,1998,0.05895
yem,1999,-0.64889
yem,2000,1.10027
yem,2001,-0.07705
yem,2002,-7.5669
yem,2003,10.13228
yem,2004,-0.32061
yem,2005,0.44324
yem,2006,0.06092
yem,2007,0.15005
yem,2008,-0.27323
yem,2009,-8.55125
yem,2010,0.09866
yem,2011,0.22157
yem,2012,1.13362
yem,2013,-0.89658
yem,2014,-0.58623
yem,2015,-4.87522
yem,2016,-25.42762
yem,2017,0
yem,2018,0
yem,2019,0
zaf,1976,-0.00767
zaf,1977,-0.14922
zaf,1978,0.04083
zaf,1979,-0.06607
zaf,1980,0.04926
zaf,1981,-0.03632
zaf,1982,0.05542
zaf,1983,-0.03761
zaf,1984,0.0244
zaf,1985,0.06911
zaf,1986,-0.05433
zaf,1987,-0.13057
zaf,1988,0.01886
zaf,1989,0.26882
zaf,1990,0.17771
zaf,1991,1.09945
zaf,1992,-1.59956
zaf,1993,0.25732
zaf,1994,8.676
zaf,1995,40.2161
zaf,1996,-0.28563
zaf,1997,-0.01133
zaf,1998,0.54652
zaf,1999,7.27094
zaf,2000,0.27682
zaf,2001,-0.07008
zaf,2002,-0.10155
zaf,2003,0.2587
zaf,2004,6.01082
zaf,2005,-0.27722
zaf,2006,0.53556
zaf,2007,-0.32716
zaf,2008,0.31542
zaf,2009,-0.31727
zaf,2010,-0.11943
zaf,2011,0.1258
zaf,2012,0.57853
zaf,2013,-2.15534
zaf,2014,-2.35458
zaf,2015,-0.04023
zaf,2016,-0.19234
zaf,2017,0.34458
zaf,2018,-1.57224
zaf,2019,-6.12999
zmb,1976,0.3876
zmb,1977,-0.42815
zmb,1978,0.70589
zmb,1979,0.10272
zmb,1980,-0.0916
zmb,1981,-0.0065
zmb,1982,0.32038
zmb,1983,-0.93373
zmb,1984,-0.07981
zmb,1985,0.1371
zmb,1986,-0.03382
zmb,1987,-0.05787
zmb,1988,0.18136
zmb,1989,-0.00844
zmb,1990,1.00517
zmb,1991,20.24775
zmb,1992,8.54739
zmb,1993,0.89831
zmb,1994,1.93719
zmb,1995,-0.04943
zmb,1996,-4.63417
zmb,1997,-4.14189
zmb,1998,0.18401
zmb,1999,0.34565
zmb,2000,0.01741
zmb,2001,3.14218
zmb,2002,1.0005
zmb,2003,-0.08314
zmb,2004,0.23964
zmb,2005,-0.78559
zmb,2006,0.79945
zmb,2007,-0.41592
zmb,2008,9.83887
zmb,2009,0.3712
zmb,2010,-0.47947
zmb,2011,0.08683
zmb,2012,2.43486
zmb,2013,-1.23121
zmb,2014,-0.32119
zmb,2015,-4.0741
zmb,2016,-4.63544
zmb,2017,-1.43995
zmb,2018,-0.11106
zmb,2019,-0.35772
zwe,1976,-0.06016
zwe,1977,-0.11532
zwe,1978,-11.29779
zwe,1979,40.31038
zwe,1980,-1.49653
zwe,1981,1.5694
zwe,1982,0.34688
zwe,1983,-1.12589
zwe,1984,-0.05988
zwe,1985,-0.33635
zwe,1986,-0.23957
zwe,1987,0.43994
zwe,1988,0.10058
zwe,1989,-0.23091
zwe,1990,0.36143
zwe,1991,1.43792
zwe,1992,0.15545
zwe,1993,0.17036
zwe,1994,-0.19294
zwe,1995,0.01478
zwe,1996,0.10553
zwe,1997,-0.20384
zwe,1998,-1.09615
zwe,1999,1.17209
zwe,2000,-5.46861
zwe,2001,0.48662
zwe,2002,-0.54019
zwe,2003,0.02838
zwe,2004,-0.06466
zwe,2005,-1.49754
zwe,2006,0.36324
zwe,2007,0.29185
zwe,2008,0.10564
zwe,2009,-0.40856
zwe,2010,0.16798
zwe,2011,0.41163
zwe,2012,-0.05182
zwe,2013,5.24884
zwe,2014,-0.24781
zwe,2015,0.47523
zwe,2016,-0.87908
zwe,2017,0.90374
zwe,2018,-1.27817
zwe,2019,0.04714
