country,time,abscorrup_idea
twn,1988,55.88037
twn,1989,58.07677
twn,1990,58.07677
twn,1991,58.07677
twn,1992,58.64584
twn,1993,58.64584
twn,1994,58.64584
twn,1995,58.64584
twn,1996,58.64584
twn,1997,58.13169
twn,1998,58.13169
twn,1999,58.13169
twn,2000,62.74169
twn,2001,62.74169
twn,2002,63.2106
twn,2003,62.57658
twn,2004,62.57658
twn,2005,62.57658
twn,2006,62.05602
twn,2007,62.05602
twn,2008,62.0635
twn,2009,62.57352
twn,2010,62.57352
twn,2011,62.57352
twn,2012,62.57352
twn,2013,64.09801
twn,2014,64.09801
twn,2015,64.09801
twn,2016,66.31131
twn,2017,67.41444
twn,2018,65.74977
twn,2019,64.64072
tza,1975,75.1981
tza,1976,75.1981
tza,1977,75.1981
tza,1978,75.1981
tza,1979,75.1981
tza,1980,72.81358
tza,1981,72.81358
tza,1982,72.81358
tza,1983,72.81358
tza,1984,72.01353
tza,1985,66.6934
tza,1986,58.33092
tza,1987,58.33092
tza,1988,58.33092
tza,1989,58.33092
tza,1990,52.53801
tza,1991,52.53801
tza,1992,52.53801
tza,1993,51.91067
tza,1994,51.91067
tza,1995,49.94835
tza,1996,49.524
tza,1997,48.89587
tza,1998,48.89587
tza,1999,48.89587
tza,2000,48.89587
tza,2001,48.89587
tza,2002,48.89587
tza,2003,48.89587
tza,2004,48.89587
tza,2005,47.47833
tza,2006,47.94789
tza,2007,48.50712
tza,2008,48.50712
tza,2009,48.50712
tza,2010,47.94789
tza,2011,47.94789
tza,2012,47.94789
tza,2013,46.30709
tza,2014,46.30709
tza,2015,49.31946
tza,2016,55.42751
tza,2017,58.16727
tza,2018,63.37299
tza,2019,64.31936
uga,1975,15.19706
uga,1976,15.19706
uga,1977,15.19706
uga,1978,15.19706
uga,1979,15.19706
uga,1980,35.03259
uga,1981,35.03259
uga,1982,35.03259
uga,1983,35.03259
uga,1984,34.50538
uga,1985,34.50538
uga,1986,45.77255
uga,1987,47.60504
uga,1988,50.2803
uga,1989,49.71625
uga,1990,51.94655
uga,1991,51.94655
uga,1992,51.94655
uga,1993,50.2803
uga,1994,48.13956
uga,1995,48.13956
uga,1996,44.26831
uga,1997,42.34662
uga,1998,42.34662
uga,1999,41.88825
uga,2000,37.64057
uga,2001,37.57039
uga,2002,37.57039
uga,2003,37.57039
uga,2004,37.65506
uga,2005,35.90789
uga,2006,35.90789
uga,2007,35.90789
uga,2008,35.90789
uga,2009,35.90789
uga,2010,34.95238
uga,2011,34.95238
uga,2012,34.41058
uga,2013,35.5679
uga,2014,35.5679
uga,2015,35.5679
uga,2016,34.04862
uga,2017,34.58912
uga,2018,36.00215
uga,2019,38.29926
ukr,1991,41.22395
ukr,1992,35.32426
ukr,1993,32.85046
ukr,1994,24.58766
ukr,1995,19.01468
ukr,1996,19.01468
ukr,1997,19.01468
ukr,1998,20.05952
ukr,1999,20.99942
ukr,2000,25.90022
ukr,2001,24.58892
ukr,2002,23.92452
ukr,2003,22.54532
ukr,2004,34.803
ukr,2005,35.2907
ukr,2006,31.60289
ukr,2007,33.07542
ukr,2008,34.22645
ukr,2009,30.02283
ukr,2010,28.26297
ukr,2011,28.26297
ukr,2012,27.6056
ukr,2013,27.6056
ukr,2014,38.16339
ukr,2015,38.60801
ukr,2016,39.18035
ukr,2017,39.72031
ukr,2018,42.15127
ukr,2019,49.32843
ury,1975,54.0799
ury,1976,54.0799
ury,1977,54.0799
ury,1978,54.0799
ury,1979,54.0799
ury,1980,54.0799
ury,1981,54.0799
ury,1982,54.0799
ury,1983,54.0799
ury,1984,54.15916
ury,1985,75.90623
ury,1986,75.90623
ury,1987,75.90623
ury,1988,75.90623
ury,1989,75.90623
ury,1990,73.74573
ury,1991,73.74573
ury,1992,73.74573
ury,1993,73.74573
ury,1994,73.74573
ury,1995,73.74573
ury,1996,75.21796
ury,1997,75.21796
ury,1998,75.21796
ury,1999,75.21796
ury,2000,75.21796
ury,2001,75.21796
ury,2002,75.21796
ury,2003,75.21796
ury,2004,75.21796
ury,2005,75.21796
ury,2006,75.21796
ury,2007,75.21796
ury,2008,75.21796
ury,2009,75.21796
ury,2010,75.21796
ury,2011,75.21796
ury,2012,75.21796
ury,2013,74.30522
ury,2014,74.30522
ury,2015,74.30522
ury,2016,74.30522
ury,2017,74.30522
ury,2018,74.30522
ury,2019,74.30522
usa,1975,79.70037
usa,1976,79.70037
usa,1977,79.70037
usa,1978,79.70037
usa,1979,79.70037
usa,1980,81.4136
usa,1981,77.75653
usa,1982,77.75653
usa,1983,77.75653
usa,1984,78.71079
usa,1985,78.71079
usa,1986,78.71079
usa,1987,80.80309
usa,1988,80.80309
usa,1989,81.92747
usa,1990,83.84385
usa,1991,83.84385
usa,1992,83.84385
usa,1993,83.84385
usa,1994,83.84385
usa,1995,83.84385
usa,1996,82.9814
usa,1997,82.9814
usa,1998,82.9814
usa,1999,82.9814
usa,2000,82.9814
usa,2001,82.9814
usa,2002,82.41319
usa,2003,82.9814
usa,2004,82.9814
usa,2005,83.84385
usa,2006,82.9814
usa,2007,82.9814
usa,2008,82.9814
usa,2009,85.14615
usa,2010,85.14615
usa,2011,85.14615
usa,2012,87.54288
usa,2013,80.94827
usa,2014,80.94827
usa,2015,81.47586
usa,2016,78.55965
usa,2017,64.89108
usa,2018,67.87941
usa,2019,69.6475
uzb,1991,38.33287
uzb,1992,31.0762
uzb,1993,31.0762
uzb,1994,28.63394
uzb,1995,28.63394
uzb,1996,28.63394
uzb,1997,27.42501
uzb,1998,22.27035
uzb,1999,22.27035
uzb,2000,22.27035
uzb,2001,22.27035
uzb,2002,22.27035
uzb,2003,23.29001
uzb,2004,21.02906
uzb,2005,17.1993
uzb,2006,18.41547
uzb,2007,18.41547
uzb,2008,18.41547
uzb,2009,19.87267
uzb,2010,20.64661
uzb,2011,20.64661
uzb,2012,20.64661
uzb,2013,18.41547
uzb,2014,18.41547
uzb,2015,18.41547
uzb,2016,19.06313
uzb,2017,30.95647
uzb,2018,30.95647
uzb,2019,33.77887
ven,1975,45.35267
ven,1976,45.35267
ven,1977,45.35267
ven,1978,45.35267
ven,1979,45.35267
ven,1980,44.48697
ven,1981,44.48697
ven,1982,44.48697
ven,1983,44.48697
ven,1984,42.69367
ven,1985,43.32572
ven,1986,43.32572
ven,1987,43.32572
ven,1988,43.32572
ven,1989,43.32572
ven,1990,43.98129
ven,1991,43.98129
ven,1992,43.1476
ven,1993,44.04484
ven,1994,44.04484
ven,1995,45.42419
ven,1996,45.42419
ven,1997,45.42419
ven,1998,45.42419
ven,1999,42.89138
ven,2000,27.82253
ven,2001,27.36612
ven,2002,26.13408
ven,2003,26.13408
ven,2004,26.13408
ven,2005,24.48507
ven,2006,24.48507
ven,2007,22.49843
ven,2008,23.25649
ven,2009,21.72955
ven,2010,17.63567
ven,2011,16.00071
ven,2012,16.00071
ven,2013,14.68231
ven,2014,11.16072
ven,2015,4.4024
ven,2016,4.4024
ven,2017,4.4024
ven,2018,4.4024
ven,2019,4.4024
vnm,1975,54.08733
vnm,1976,50.42067
vnm,1977,50.42067
vnm,1978,50.42067
vnm,1979,50.42067
vnm,1980,47.86114
vnm,1981,47.37631
vnm,1982,48.46447
vnm,1983,48.46447
vnm,1984,48.46447
vnm,1985,48.0848
vnm,1986,46.11954
vnm,1987,43.91115
vnm,1988,44.49906
vnm,1989,44.49906
vnm,1990,43.91115
vnm,1991,43.62835
vnm,1992,40.64677
vnm,1993,40.64677
vnm,1994,40.64677
vnm,1995,40.64677
vnm,1996,40.64677
vnm,1997,40.03306
vnm,1998,39.2749
vnm,1999,39.2749
vnm,2000,40.13456
vnm,2001,39.65344
vnm,2002,39.65344
vnm,2003,39.65344
vnm,2004,39.65344
vnm,2005,39.65344
vnm,2006,40.13456
vnm,2007,40.13456
vnm,2008,40.69162
vnm,2009,40.69162
vnm,2010,40.13456
vnm,2011,40.13456
vnm,2012,40.13456
vnm,2013,44.82626
vnm,2014,44.82626
vnm,2015,44.82626
vnm,2016,44.82626
vnm,2017,44.40037
vnm,2018,44.40037
vnm,2019,40.94855
yem,1975,82.65313
yem,1976,82.65313
yem,1977,82.65313
yem,1978,50.59071
yem,1979,50.49747
yem,1980,50.49747
yem,1981,50.49747
yem,1982,50.49747
yem,1983,50.49747
yem,1984,50.49747
yem,1985,50.49747
yem,1986,46.93205
yem,1987,46.93205
yem,1988,46.93205
yem,1989,46.93205
yem,1990,46.57814
yem,1991,42.52925
yem,1992,42.52925
yem,1993,42.52925
yem,1994,42.52925
yem,1995,28.45345
yem,1996,28.45345
yem,1997,28.45345
yem,1998,28.45345
yem,1999,28.45345
yem,2000,26.96787
yem,2001,26.39009
yem,2002,26.39009
yem,2003,26.39009
yem,2004,26.39009
yem,2005,26.39009
yem,2006,26.39009
yem,2007,26.39009
yem,2008,26.39009
yem,2009,26.39009
yem,2010,26.39009
yem,2011,26.39009
yem,2012,28.78662
yem,2013,25.73863
yem,2014,25.73863
yem,2015,23.84884
yem,2016,24.31073
yem,2017,23.24896
yem,2018,24.31073
yem,2019,25.55599
zaf,1975,43.64185
zaf,1976,43.64185
zaf,1977,43.64185
zaf,1978,43.64185
zaf,1979,43.64185
zaf,1980,43.64185
zaf,1981,43.64185
zaf,1982,43.64185
zaf,1983,43.64185
zaf,1984,44.58089
zaf,1985,44.58089
zaf,1986,44.58089
zaf,1987,44.54442
zaf,1988,44.54442
zaf,1989,44.54442
zaf,1990,44.54442
zaf,1991,44.54442
zaf,1992,44.54442
zaf,1993,44.54442
zaf,1994,45.3511
zaf,1995,44.48482
zaf,1996,44.48482
zaf,1997,44.48482
zaf,1998,44.10414
zaf,1999,44.10414
zaf,2000,44.10414
zaf,2001,43.56758
zaf,2002,43.12211
zaf,2003,43.12211
zaf,2004,43.12211
zaf,2005,43.12211
zaf,2006,43.12211
zaf,2007,43.12211
zaf,2008,43.12211
zaf,2009,41.73526
zaf,2010,40.56887
zaf,2011,40.56887
zaf,2012,40.56887
zaf,2013,40.8852
zaf,2014,40.8852
zaf,2015,39.53814
zaf,2016,39.53814
zaf,2017,38.3916
zaf,2018,38.4834
zaf,2019,38.4834
zmb,1975,56.65117
zmb,1976,56.65117
zmb,1977,56.65117
zmb,1978,56.65117
zmb,1979,56.65117
zmb,1980,56.65117
zmb,1981,56.65117
zmb,1982,56.65117
zmb,1983,56.65117
zmb,1984,55.91949
zmb,1985,56.1655
zmb,1986,56.1655
zmb,1987,56.1655
zmb,1988,56.1655
zmb,1989,56.1655
zmb,1990,55.59603
zmb,1991,47.3937
zmb,1992,43.39824
zmb,1993,43.39824
zmb,1994,43.13291
zmb,1995,43.13291
zmb,1996,43.13291
zmb,1997,43.13291
zmb,1998,43.92263
zmb,1999,43.92263
zmb,2000,43.38458
zmb,2001,46.5586
zmb,2002,55.57502
zmb,2003,55.57502
zmb,2004,55.57502
zmb,2005,65.68098
zmb,2006,65.68098
zmb,2007,65.68098
zmb,2008,48.96358
zmb,2009,48.39765
zmb,2010,48.39765
zmb,2011,51.34843
zmb,2012,63.37299
zmb,2013,55.93652
zmb,2014,55.93652
zmb,2015,54.31661
zmb,2016,52.97897
zmb,2017,48.61194
zmb,2018,44.12171
zmb,2019,43.71773
zwe,1975,61.64412
zwe,1976,61.64412
zwe,1977,61.64412
zwe,1978,61.64412
zwe,1979,61.64412
zwe,1980,54.10429
zwe,1981,54.10429
zwe,1982,54.10429
zwe,1983,54.10429
zwe,1984,53.56075
zwe,1985,54.19234
zwe,1986,54.19234
zwe,1987,54.19234
zwe,1988,54.09825
zwe,1989,54.09825
zwe,1990,50.57669
zwe,1991,50.57669
zwe,1992,51.02263
zwe,1993,51.02263
zwe,1994,51.02263
zwe,1995,51.02263
zwe,1996,50.57669
zwe,1997,49.92613
zwe,1998,43.97665
zwe,1999,43.97665
zwe,2000,22.7778
zwe,2001,22.14159
zwe,2002,22.14159
zwe,2003,20.71719
zwe,2004,20.71719
zwe,2005,20.71719
zwe,2006,20.71719
zwe,2007,20.71719
zwe,2008,20.71719
zwe,2009,22.14159
zwe,2010,24.22185
zwe,2011,24.22185
zwe,2012,24.22185
zwe,2013,23.90518
zwe,2014,23.90518
zwe,2015,23.90518
zwe,2016,21.8027
zwe,2017,21.26935
zwe,2018,24.7658
zwe,2019,24.8249
